name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-6.1535777, 106.910887",8/21/2022,32.1,24,28.6,37.9,24,31.8,23.1,72.8,1.697,100,8.33,rain,0,0,23.4,20.5,38.1,1009.2,55.7,7.5,228.2,19.8,8,30,2022-08-21T05:57:32,2022-08-21T17:53:47,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",8/22/2022,31.5,24,27.4,36.1,24,29.7,23.6,80.7,0,0,0,rain,0,0,25.2,17.4,315.6,1009.6,57.5,5.7,216.1,18.6,8,30,2022-08-22T05:57:08,2022-08-22T17:53:41,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",8/23/2022,33.7,25,29.2,38,25,32.4,23.4,72.8,0,0,0,,0,0,23,18.6,65.4,1009.3,48.4,5.3,266.7,23.1,9,30,2022-08-23T05:56:44,2022-08-23T17:53:34,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",8/24/2022,33,26,29.1,37,26,32.6,23.4,72.4,0.114,100,4.17,rain,0,0,19.4,22.3,58.6,1009.4,49.9,6.7,264.4,22.9,9,10,2022-08-24T05:56:19,2022-08-24T17:53:27,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",8/25/2022,33,26,29.1,36.1,26,31.8,22.2,67.4,0.013,100,4.17,rain,0,0,27.4,25.9,86.7,1009.2,49,7.1,268.8,23.3,10,10,2022-08-25T05:55:54,2022-08-25T17:53:20,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",8/26/2022,31.8,25,28.8,36.4,25,31.3,22.3,68.6,0.004,100,4.17,rain,0,0,27,13,358.7,1008.8,48.4,5.8,243.2,21,9,10,2022-08-26T05:55:28,2022-08-26T17:53:12,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",8/27/2022,31,25,28.1,37.2,25,31.6,23.7,77.6,0.484,100,12.5,rain,0,0,26.3,18.4,314.2,1008.5,65.7,5.9,225.2,19.5,8,30,2022-08-27T05:55:02,2022-08-27T17:53:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",8/28/2022,30.1,25,27.4,36.9,25,30.5,24.1,82.3,0.476,100,8.33,rain,0,0,28.8,20.5,321.3,1008.7,61.7,5.7,224.7,19.2,8,10,2022-08-28T05:54:36,2022-08-28T17:52:56,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",8/29/2022,31.8,25,28,37.7,25,31.1,24,79.5,0.186,100,12.5,rain,0,0,18.4,16.6,318,1009,64.1,6.3,253.3,21.8,9,10,2022-08-29T05:54:09,2022-08-29T17:52:47,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",8/30/2022,32.8,25,28.8,38.5,25,31.8,23.1,72.4,0,0,0,,0,0,24.5,16.6,326.6,1008.8,49.3,6.3,250.4,21.6,8,10,2022-08-30T05:53:41,2022-08-30T17:52:39,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",8/31/2022,32.4,25,28.7,36.8,25,31.7,23.2,73.1,0.081,100,4.17,rain,0,0,27.7,16.3,80.5,1008.4,49.6,6,227.2,19.5,8,10,2022-08-31T05:53:14,2022-08-31T17:52:29,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/1/2022,32.8,26,28.9,38.3,26,32.9,23.9,75.2,0.708,100,8.33,rain,0,0,32.8,33.5,95,1008.8,49.5,6.2,236.8,20.5,9,30,2022-09-01T05:52:45,2022-09-01T17:52:20,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/2/2022,33.7,24,28.3,38.4,24,31.6,24,78.5,2.037,100,12.5,rain,0,0,29.5,19.6,85.9,1010,52.8,6.4,262.7,22.5,9,30,2022-09-02T05:52:17,2022-09-02T17:52:10,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/3/2022,33,24,27.8,39.3,24,30.4,23.2,76.8,0.07,100,8.33,rain,0,0,48.2,29.5,245.6,1010.2,49.4,7.6,273.8,23.5,9,30,2022-09-03T05:51:48,2022-09-03T17:52:01,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",9/4/2022,33,25,28.2,38.1,25,31.1,23.2,74.9,0.218,100,8.33,rain,0,0,28.1,29.5,231.1,1009.8,63.7,7.9,272.4,23.4,10,10,2022-09-04T05:51:19,2022-09-04T17:51:50,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",9/5/2022,33,25,29.1,38.4,25,33,23.8,74.4,0.047,100,4.17,rain,0,0,28.1,22.3,50.1,1010,57.2,6.4,251.2,21.7,9,30,2022-09-05T05:50:50,2022-09-05T17:51:40,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/6/2022,33.7,26,29.1,39.2,26,33.2,24.2,76.2,1.899,100,20.83,rain,0,0,25.9,27.7,65.1,1009.6,56.4,7,232.9,20.3,8,30,2022-09-06T05:50:20,2022-09-06T17:51:30,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/7/2022,31.8,24,27.3,37.5,24,30.2,24.5,85.2,16.596,100,25,rain,0,0,24.8,24.1,246.7,1010.6,62,5.7,242.5,20.9,9,10,2022-09-07T05:49:50,2022-09-07T17:51:19,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/8/2022,27.8,25,26,32.2,25,26.8,24.2,90,3.988,100,20.83,rain,0,0,26.3,13,242,1012.2,65.5,4.8,143.4,12.5,7,10,2022-09-08T05:49:20,2022-09-08T17:51:08,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/9/2022,30.8,24,26.4,35.3,24,28.1,23.6,85.9,41.148,100,16.67,rain,0,0,25.6,18.4,212.4,1012.2,62.6,4.8,187.4,16,8,10,2022-09-09T05:48:49,2022-09-09T17:50:57,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/10/2022,30,24,26.2,36.2,24,27.8,23.9,87.8,2.43,100,25,rain,0,0,38.9,24.1,233.2,1011.6,64.8,5.9,166.8,14.4,8,10,2022-09-10T05:48:19,2022-09-10T17:50:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",9/11/2022,32,24,27.6,37.9,24,30.3,23.9,81.3,9.471,100,12.5,rain,0,0,23.4,20.5,36,1010.1,52.9,7.1,259.3,22.4,9,30,2022-09-11T05:47:48,2022-09-11T17:50:35,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",9/12/2022,31.7,24,27.5,37.5,24,30.5,23.7,80.4,0.316,100,12.5,rain,0,0,26.3,13,274,1009.9,55.3,6.1,253.2,22,9,30,2022-09-12T05:47:17,2022-09-12T17:50:24,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/13/2022,31.8,24,28.1,38.7,24,31.2,23.7,77.6,0.045,100,12.5,rain,0,0,21.6,16.6,247,1011.9,51.3,6.4,270.1,23.4,9,10,2022-09-13T05:46:46,2022-09-13T17:50:12,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/14/2022,32.5,24,28.3,37.6,24,30.7,22.6,72.6,0.001,100,4.17,rain,0,0,24.8,18.1,81.3,1012.6,44.1,6.1,243.8,21.2,8,30,2022-09-14T05:46:15,2022-09-14T17:50:01,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/15/2022,32.8,25,28.8,37,25,31.6,22.9,71.7,0,0,0,,0,0,18,13.3,300.9,1011.1,47.1,6.3,250.5,21.7,9,30,2022-09-15T05:45:44,2022-09-15T17:49:49,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/16/2022,33,25,28.3,37.6,25,31.3,23.3,75.2,0.479,100,8.33,rain,0,0,21.2,16.6,162.6,1010.2,51.3,6,251.1,21.8,9,10,2022-09-16T05:45:13,2022-09-16T17:49:38,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/17/2022,33,25,28.7,40.6,25,32.6,24,76.5,0,0,0,rain,0,0,29.9,22.3,76.4,1009.8,42.6,6.8,273.7,23.6,9,30,2022-09-17T05:44:41,2022-09-17T17:49:26,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",9/18/2022,32,24,28.3,37.9,24,32.5,24.7,81.2,0.398,100,4.17,rain,0,0,24.8,13.2,308.2,1010.4,48.8,5.9,262.5,22.6,9,30,2022-09-18T05:44:10,2022-09-18T17:49:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",9/19/2022,33.3,25,28.4,38.1,25,31.4,23.7,77.1,0.798,100,4.17,rain,0,0,24.1,18.4,328.5,1010.7,47.3,5.9,252.7,21.9,8,30,2022-09-19T05:43:38,2022-09-19T17:49:04,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/20/2022,32.3,24,28.4,37.1,24,31.2,22.7,72.2,0,0,0,rain,0,0,19.1,14.8,34.4,1010.2,51,6,273,23.5,9,30,2022-09-20T05:43:07,2022-09-20T17:48:52,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/21/2022,32.1,24,28.4,39.3,24,32.2,24,77.7,1.301,100,20.83,rain,0,0,23,16.6,3.8,1010.2,62.5,6.1,241.1,20.8,7,30,2022-09-21T05:42:36,2022-09-21T17:48:41,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/22/2022,31.2,25,27.7,37.8,25,30.8,24.2,81.9,9.393,100,16.67,rain,0,0,40.7,22.3,256.6,1009.8,58.2,5,245.7,21.2,9,30,2022-09-22T05:42:04,2022-09-22T17:48:30,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/23/2022,32.8,25,28,38.2,25,30.4,24,80.1,1.276,100,20.83,rain,0,0,25.9,20.5,271.7,1009.9,57.5,5.6,229.9,19.8,8,30,2022-09-23T05:41:33,2022-09-23T17:48:19,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/24/2022,33,24,28.6,42.1,24,32.5,24.2,78.2,0,0,0,rain,0,0,42.5,24.1,54.1,1009.1,49.7,6.3,276.9,23.8,9,30,2022-09-24T05:41:02,2022-09-24T17:48:08,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",9/25/2022,32,25,28.7,39.1,25,32.6,24.3,77.9,0,0,0,rain,0,0,27,20.5,352.8,1009.2,44.7,7.5,285.1,24.6,10,30,2022-09-25T05:40:31,2022-09-25T17:47:57,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",9/26/2022,34,24,29,39.3,24,31.9,23.2,73.1,5.15,100,8.33,rain,0,0,20.5,18.4,306.8,1009,46.9,6.4,279.3,24.1,9,30,2022-09-26T05:40:00,2022-09-26T17:47:46,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/27/2022,33,25,29,39.1,25,32,23.1,71.7,0.002,100,4.17,rain,0,0,20.5,18.4,75.4,1007.7,40.7,6.8,287,24.9,10,10,2022-09-27T05:39:30,2022-09-27T17:47:36,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/28/2022,33,25,29,37.9,25,32.4,23.6,73.8,0.004,100,4.17,rain,0,0,19.1,16.6,10.2,1007.2,50.8,6,276.9,23.9,9,10,2022-09-28T05:38:59,2022-09-28T17:47:26,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/29/2022,32.7,26,29.1,36.7,26,32.4,23.4,72.6,0.038,100,4.17,rain,0,0,25.9,18.4,62.9,1007.7,53.2,6.4,273.8,23.7,9,10,2022-09-29T05:38:29,2022-09-29T17:47:16,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",9/30/2022,32.7,25,28.6,36.9,25,31.9,23.6,75.6,0,0,0,,0,0,35.3,27.7,88.6,1008.9,49.1,6.3,208.5,18,7,10,2022-09-30T05:37:59,2022-09-30T17:47:06,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/1/2022,34,26,29.7,42,26,34.8,24.6,75,0.035,100,4.17,rain,0,0,30.2,20.5,69.6,1008.9,48.7,7.9,254.5,21.7,8,10,2022-10-01T05:37:29,2022-10-01T17:46:56,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",10/2/2022,30,24,27.1,36.2,24,29.7,24.6,86.8,25.465,100,12.5,rain,0,0,42.5,10.5,298.3,1009,59.5,6.4,229.8,19.9,9,10,2022-10-02T05:36:59,2022-10-02T17:46:47,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",10/3/2022,33,25,28.4,40.6,25,31.7,24.4,80,1.234,100,12.5,rain,0,0,26.3,14.8,277.8,1008.6,64.9,6.1,199.5,17.2,7,30,2022-10-03T05:36:30,2022-10-03T17:46:38,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/4/2022,32,24.9,26.9,39.2,24.9,28.8,24.1,85.6,17.736,100,20.83,rain,0,0,46.4,22.3,165.4,1008.8,60.4,5.5,166.1,14.3,9,30,2022-10-04T05:36:01,2022-10-04T17:46:29,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/5/2022,30,25,27.3,36.2,25,30.3,24.6,85.4,2.268,100,8.33,rain,0,0,25.2,16.6,53.1,1009.4,54.2,5.8,227.1,19.6,8,10,2022-10-05T05:35:33,2022-10-05T17:46:21,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/6/2022,32.1,25,27.2,39.2,25,29.2,24.5,85.8,22.589,100,16.67,rain,0,0,29.2,25.8,176.9,1009.6,59.5,5.4,215.2,18.4,7,30,2022-10-06T05:35:05,2022-10-06T17:46:13,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/7/2022,30.9,24,26.4,36.9,24,27.7,24.1,87.8,6.509,100,20.83,rain,0,0,35.3,24.3,252.3,1010.4,67.5,5.7,160.3,13.8,7,30,2022-10-07T05:34:37,2022-10-07T17:46:06,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/8/2022,32.7,23,27.6,38.4,23,30.1,23.3,78.3,0.067,100,12.5,rain,0,0,18.7,22.3,255,1010.2,53.3,7.8,203.3,17.6,8,30,2022-10-08T05:34:09,2022-10-08T17:45:58,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",10/9/2022,32,25,27.7,39.2,25,30.3,24.2,82,1.143,100,8.33,rain,0,0,23.4,29.5,259.7,1010.2,57.7,5.9,252.5,21.8,9,10,2022-10-09T05:33:42,2022-10-09T17:45:52,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",10/10/2022,31.7,24,27.6,35.8,24,30.1,23.8,80.7,0.035,100,4.17,rain,0,0,22,14.2,304.3,1011.1,54,6.1,200.8,17.4,8,10,2022-10-10T05:33:16,2022-10-10T17:45:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/11/2022,31.8,24,27.3,36.7,24,29.6,23.9,82.9,15.617,100,8.33,rain,0,0,26.6,22.3,231.7,1010.4,54,5.5,235.7,20.4,9,30,2022-10-11T05:32:50,2022-10-11T17:45:40,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/12/2022,31.8,24,27.6,36.8,24,30.1,23.6,79.9,0.69,100,16.67,rain,0,0,22.7,18.4,74.6,1010.3,52.8,6.4,208.4,18.1,7,30,2022-10-12T05:32:24,2022-10-12T17:45:34,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/13/2022,32.7,25,27.5,37.1,25,29.2,23.9,82.2,34.444,100,12.5,rain,0,0,23,21,178.9,1009.4,61.4,5.6,227.3,19.6,8,10,2022-10-13T05:31:59,2022-10-13T17:45:29,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/14/2022,32.4,25,28.1,38,25,30.9,23.9,79.2,0.123,100,4.17,rain,0,0,23.8,16.6,297.9,1008,50.5,6.7,220.2,19.1,9,30,2022-10-14T05:31:35,2022-10-14T17:45:25,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/15/2022,32,25,28,39.2,25,31.4,24.4,81.4,5.855,100,20.83,rain,0,0,21.2,18.4,167.9,1008.4,59.8,6.8,202.4,17.5,6,10,2022-10-15T05:31:11,2022-10-15T17:45:21,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",10/16/2022,32,25,28.3,39.2,25,32.8,25.1,83.2,3.817,100,4.17,rain,0,0,22.7,13,27.5,1010.1,55.8,6.9,245.9,21.2,8,30,2022-10-16T05:30:47,2022-10-16T17:45:17,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",10/17/2022,32.8,25,28.8,39,25,33.1,24.7,79.7,1.591,100,12.5,rain,0,0,24.1,22.3,179,1009.7,52.9,5.7,245,21.1,9,30,2022-10-17T05:30:25,2022-10-17T17:45:15,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/18/2022,31.3,26,27.9,37.2,26,31.1,24.5,82.7,0.33,100,16.67,rain,0,0,22.7,15.9,2.7,1009.1,53.3,5.4,200.2,17.2,8,30,2022-10-18T05:30:03,2022-10-18T17:45:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/19/2022,31.7,25,27.1,36.9,25,29,24.4,86,8.052,100,8.33,rain,0,0,20.2,18.4,236.7,1009.2,64.7,5.1,146.8,12.7,5,30,2022-10-19T05:29:41,2022-10-19T17:45:11,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/20/2022,30.3,25,27.4,36.9,25,30.6,24.6,84.9,0.075,100,20.83,rain,0,0,19.1,14.8,231.7,1009.9,58.2,5.7,200.9,17.4,7,30,2022-10-20T05:29:20,2022-10-20T17:45:09,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/21/2022,31,25,27.8,40.6,25,31.1,24.2,81.4,0.142,100,12.5,rain,0,0,24.5,16.6,254,1010.8,58.6,7.1,171.7,14.9,6,30,2022-10-21T05:29:00,2022-10-21T17:45:09,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/22/2022,32,25,28.6,39.1,25,33.1,24.8,80.7,0.051,100,12.5,rain,0,0,20.9,13,295.8,1010.5,52.3,7.5,220.9,19,9,30,2022-10-22T05:28:41,2022-10-22T17:45:09,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",10/23/2022,32.3,25,28.2,39.2,25,32.1,24.8,82.8,68.052,100,12.5,rain,0,0,24.5,22.3,261.7,1010.4,65.9,6.6,120,10.3,5,30,2022-10-23T05:28:22,2022-10-23T17:45:10,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"-6.1535777, 106.910887",10/24/2022,33.3,25,27.9,38.7,25,30.3,23.4,77.6,0.01,100,8.33,rain,0,0,40.7,28,251.9,1010.3,51.1,7.7,232.8,20.1,8,30,2022-10-24T05:28:04,2022-10-24T17:45:11,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/25/2022,31.7,25,27.1,37.5,25,29.2,24.1,84.7,1.711,100,12.5,rain,0,0,35.6,22.4,256.2,1010.3,49.9,6.2,172.1,14.8,6,30,2022-10-25T05:27:47,2022-10-25T17:45:13,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"-6.1535777, 106.910887",10/26/2022,31,23,26.8,37.7,23,29.3,23.8,84.3,12.982,100,16.67,rain,0,0,46.4,27.7,259.6,1009.6,61.2,6.5,116.1,10.2,5,30,2022-10-26T05:27:31,2022-10-26T17:45:16,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"-6.1535777, 106.910887",10/27/2022,33,23,27.9,38,23,30.4,23.1,76.7,0,0,0,,0,0,24.8,22.3,257.6,1008.1,46.7,7.3,252.6,21.8,9,10,2022-10-27T05:27:15,2022-10-27T17:45:19,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
