DATETIME,WAKTU,ISPU_PM10,ISPU_PM2_5,ISPU_SO2,ISPU_CO,ISPU_O3,ISPU_NO2,STATUS_BY_PM10,STATUS_BY_PM2_5,STATUS_BY_SO2,STATUS_BY_CO,STATUS_BY_O3,STATUS_BY_NO2,Critical Parameter,OVERALL_ISPU_STATUS
2022-05-27 17:00:00,,21.07142857142857,102.28571428571429,34.285714285714285,12.357142857142858,27.92857142857143,13.071428571428571,,,,,,,,
2022-05-27 18:00:00,,18.964285714285715,102.85714285714286,34.357142857142854,12.321428571428571,28.535714285714285,12.964285714285715,,,,,,,,
2022-05-27 19:00:00,,16.857142857142854,103.42857142857143,34.42857142857143,12.285714285714286,29.142857142857146,12.857142857142858,,,,,,,,
2022-05-27 20:00:00,,14.75,104.0,34.5,12.25,29.75,12.75,,,,,,,,
2022-05-27 21:00:00,,12.642857142857139,104.57142857142857,34.57142857142857,12.214285714285714,30.357142857142858,12.642857142857142,,,,,,,,
2022-05-27 22:00:00,,10.535714285714285,105.14285714285714,34.642857142857146,12.178571428571429,30.964285714285715,12.535714285714286,,,,,,,,
2022-05-27 23:00:00,,8.428571428571423,105.71428571428571,34.714285714285715,12.142857142857142,31.57142857142857,12.428571428571429,,,,,,,,
2022-05-28 00:00:00,00:00:00,6.321428571428569,106.28571428571429,34.785714285714285,12.107142857142858,32.17857142857143,12.321428571428571,-,-,-,-,-,-,-,-
2022-05-28 01:00:00,01:00:00,4.214285714285708,106.85714285714286,34.857142857142854,12.071428571428571,32.785714285714285,12.214285714285715,-,-,-,-,-,-,-,-
2022-05-28 02:00:00,02:00:00,2.107142857142854,107.42857142857143,34.92857142857143,12.035714285714286,33.39285714285714,12.107142857142858,-,-,-,-,-,-,-,-
2022-05-28 03:00:00,03:00:00,0.0,108.0,35.0,12.0,34.0,12.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 04:00:00,04:00:00,0.0,105.0,35.0,12.0,34.0,12.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 05:00:00,05:00:00,0.0,104.0,35.0,12.0,34.0,13.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 06:00:00,06:00:00,0.0,103.0,36.0,12.0,35.0,13.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 07:00:00,07:00:00,0.0,103.0,36.0,11.0,36.0,13.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 08:00:00,08:00:00,0.0,103.0,36.0,11.0,37.0,13.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 09:00:00,09:00:00,0.0,102.0,36.0,11.0,38.0,13.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 10:00:00,10:00:00,0.0,101.5,35.5,11.0,37.5,13.0,-,-,-,-,-,-,-,-
2022-05-28 11:00:00,11:00:00,0.0,101.0,35.0,11.0,37.0,13.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 12:00:00,12:00:00,0.0,102.0,35.0,12.0,35.0,14.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 13:00:00,13:00:00,0.0,103.0,35.0,12.0,33.0,15.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 14:00:00,14:00:00,0.0,104.0,35.0,12.0,32.0,15.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 15:00:00,15:00:00,0.0,105.0,35.0,12.0,29.0,15.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 16:00:00,16:00:00,0.0,102.0,35.0,12.0,26.0,15.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 17:00:00,17:00:00,0.0,100.0,35.0,12.0,25.0,14.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 18:00:00,18:00:00,0.0,99.0,34.0,12.0,24.0,14.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-28 19:00:00,19:00:00,0.0,96.0,34.0,13.0,25.0,14.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-28 20:00:00,20:00:00,0.0,96.0,34.0,14.0,25.0,15.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-28 21:00:00,21:00:00,0.0,97.0,34.0,15.0,24.0,16.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-28 22:00:00,22:00:00,0.0,100.0,34.0,18.0,24.0,17.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-28 23:00:00,23:00:00,0.0,105.0,34.0,20.0,23.0,18.0,-,Tidak Sehat,Baik,Baik,Baik,Baik,pm25,Tidak Sehat
2022-05-29 00:00:00,,0.0,104.57692307692308,34.0,20.03846153846154,22.78846153846154,17.807692307692307,,,,,,,,
2022-05-29 01:00:00,,0.0,104.15384615384616,34.0,20.076923076923077,22.576923076923077,17.615384615384617,,,,,,,,
2022-05-29 02:00:00,,0.0,103.73076923076923,34.0,20.115384615384617,22.365384615384617,17.423076923076923,,,,,,,,
2022-05-29 03:00:00,,0.0,103.3076923076923,34.0,20.153846153846153,22.153846153846153,17.23076923076923,,,,,,,,
2022-05-29 04:00:00,,0.0,102.88461538461539,34.0,20.192307692307693,21.942307692307693,17.03846153846154,,,,,,,,
2022-05-29 05:00:00,,0.0,102.46153846153847,34.0,20.23076923076923,21.73076923076923,16.846153846153847,,,,,,,,
2022-05-29 06:00:00,,0.0,102.03846153846153,34.0,20.26923076923077,21.51923076923077,16.653846153846153,,,,,,,,
2022-05-29 07:00:00,,0.0,101.61538461538461,34.0,20.307692307692307,21.307692307692307,16.46153846153846,,,,,,,,
2022-05-29 08:00:00,,0.0,101.1923076923077,34.0,20.346153846153847,21.096153846153847,16.26923076923077,,,,,,,,
2022-05-29 09:00:00,,0.0,100.76923076923077,34.0,20.384615384615383,20.884615384615383,16.076923076923077,,,,,,,,
2022-05-29 10:00:00,,0.0,100.34615384615384,34.0,20.423076923076923,20.673076923076923,15.884615384615385,,,,,,,,
2022-05-29 11:00:00,,0.0,99.92307692307692,34.0,20.46153846153846,20.46153846153846,15.692307692307693,,,,,,,,
2022-05-29 12:00:00,,0.0,99.5,34.0,20.5,20.25,15.5,,,,,,,,
2022-05-29 13:00:00,,0.0,99.07692307692308,34.0,20.53846153846154,20.03846153846154,15.307692307692308,,,,,,,,
2022-05-29 14:00:00,,0.0,98.65384615384616,34.0,20.576923076923077,19.826923076923077,15.115384615384615,,,,,,,,
2022-05-29 15:00:00,,0.0,98.23076923076923,34.0,20.615384615384617,19.615384615384617,14.923076923076923,,,,,,,,
2022-05-29 16:00:00,,0.0,97.8076923076923,34.0,20.653846153846153,19.403846153846153,14.73076923076923,,,,,,,,
2022-05-29 17:00:00,,0.0,97.38461538461539,34.0,20.692307692307693,19.192307692307693,14.538461538461538,,,,,,,,
2022-05-29 18:00:00,,0.0,96.96153846153847,34.0,20.73076923076923,18.98076923076923,14.346153846153847,,,,,,,,
2022-05-29 19:00:00,,0.0,96.53846153846153,34.0,20.76923076923077,18.76923076923077,14.153846153846153,,,,,,,,
2022-05-29 20:00:00,,0.0,96.11538461538461,34.0,20.807692307692307,18.557692307692307,13.961538461538462,,,,,,,,
2022-05-29 21:00:00,,0.0,95.6923076923077,34.0,20.846153846153847,18.346153846153847,13.76923076923077,,,,,,,,
2022-05-29 22:00:00,,0.0,95.26923076923077,34.0,20.884615384615383,18.134615384615387,13.576923076923077,,,,,,,,
2022-05-29 23:00:00,,0.0,94.84615384615384,34.0,20.923076923076923,17.923076923076923,13.384615384615385,,,,,,,,
2022-05-30 00:00:00,,0.0,94.42307692307692,34.0,20.96153846153846,17.71153846153846,13.192307692307693,,,,,,,,
2022-05-30 01:00:00,,0.0,94.0,34.0,21.0,17.5,13.0,,,,,,,,
2022-05-30 02:00:00,,0.0,93.57692307692308,34.0,21.03846153846154,17.28846153846154,12.807692307692307,,,,,,,,
2022-05-30 03:00:00,,0.0,93.15384615384616,34.0,21.076923076923077,17.076923076923077,12.615384615384617,,,,,,,,
2022-05-30 04:00:00,,0.0,92.73076923076923,34.0,21.115384615384617,16.865384615384617,12.423076923076923,,,,,,,,
2022-05-30 05:00:00,,0.0,92.3076923076923,34.0,21.153846153846153,16.653846153846153,12.23076923076923,,,,,,,,
2022-05-30 06:00:00,,0.0,91.88461538461539,34.0,21.192307692307693,16.442307692307693,12.038461538461538,,,,,,,,
2022-05-30 07:00:00,,0.0,91.46153846153847,34.0,21.23076923076923,16.23076923076923,11.846153846153847,,,,,,,,
2022-05-30 08:00:00,,0.0,91.03846153846155,34.0,21.26923076923077,16.01923076923077,11.653846153846153,,,,,,,,
2022-05-30 09:00:00,,0.0,90.61538461538461,34.0,21.307692307692307,15.807692307692308,11.461538461538462,,,,,,,,
2022-05-30 10:00:00,,0.0,90.1923076923077,34.0,21.346153846153847,15.596153846153847,11.26923076923077,,,,,,,,
2022-05-30 11:00:00,,0.0,89.76923076923077,34.0,21.384615384615383,15.384615384615385,11.076923076923077,,,,,,,,
2022-05-30 12:00:00,,0.0,89.34615384615384,34.0,21.423076923076923,15.173076923076923,10.884615384615385,,,,,,,,
2022-05-30 13:00:00,,0.0,88.92307692307692,34.0,21.46153846153846,14.961538461538462,10.692307692307693,,,,,,,,
2022-05-30 14:00:00,,0.0,88.5,34.0,21.5,14.75,10.5,,,,,,,,
2022-05-30 15:00:00,,0.0,88.07692307692308,34.0,21.53846153846154,14.538461538461538,10.307692307692308,,,,,,,,
2022-05-30 16:00:00,,0.0,87.65384615384616,34.0,21.576923076923077,14.326923076923078,10.115384615384617,,,,,,,,
2022-05-30 17:00:00,,0.0,87.23076923076923,34.0,21.615384615384617,14.115384615384617,9.923076923076923,,,,,,,,
2022-05-30 18:00:00,,0.0,86.8076923076923,34.0,21.653846153846153,13.903846153846155,9.730769230769232,,,,,,,,
2022-05-30 19:00:00,,0.0,86.38461538461539,34.0,21.692307692307693,13.692307692307693,9.538461538461538,,,,,,,,
2022-05-30 20:00:00,,0.0,85.96153846153847,34.0,21.73076923076923,13.480769230769232,9.346153846153847,,,,,,,,
2022-05-30 21:00:00,,0.0,85.53846153846155,34.0,21.76923076923077,13.26923076923077,9.153846153846155,,,,,,,,
2022-05-30 22:00:00,,0.0,85.11538461538461,34.0,21.807692307692307,13.057692307692308,8.961538461538462,,,,,,,,
2022-05-30 23:00:00,,0.0,84.6923076923077,34.0,21.846153846153847,12.846153846153847,8.76923076923077,,,,,,,,
2022-05-31 00:00:00,00:00:00,0.0,84.26923076923077,34.0,21.884615384615383,12.634615384615385,8.576923076923077,-,-,-,-,-,-,-,-
2022-05-31 01:00:00,01:00:00,0.0,83.84615384615384,34.0,21.923076923076923,12.423076923076923,8.384615384615385,-,-,-,-,-,-,-,-
2022-05-31 02:00:00,02:00:00,0.0,83.42307692307692,34.0,21.96153846153846,12.211538461538462,8.192307692307693,-,-,-,-,-,-,-,-
2022-05-31 03:00:00,03:00:00,0.0,83.0,34.0,22.0,12.0,8.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 04:00:00,04:00:00,0.0,82.0,34.0,21.5,12.0,8.0,-,-,-,-,-,-,-,-
2022-05-31 05:00:00,05:00:00,0.0,81.0,34.0,21.0,12.0,8.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 06:00:00,06:00:00,0.0,81.0,34.0,21.0,12.0,8.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 07:00:00,07:00:00,0.0,81.0,34.0,20.0,12.0,8.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 08:00:00,08:00:00,0.0,80.0,34.0,20.0,12.0,8.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 09:00:00,09:00:00,0.0,80.0,35.0,20.0,12.0,8.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 10:00:00,10:00:00,0.0,80.5,35.0,20.0,12.0,8.0,-,-,-,-,-,-,-,-
2022-05-31 11:00:00,11:00:00,0.0,81.0,35.0,20.0,12.0,8.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 12:00:00,12:00:00,0.0,80.0,35.0,20.0,13.0,8.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 13:00:00,13:00:00,0.0,80.0,35.0,20.0,13.0,8.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 14:00:00,14:00:00,0.0,79.0,35.0,20.0,13.0,8.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 15:00:00,15:00:00,0.0,80.0,36.0,20.0,13.0,7.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 16:00:00,16:00:00,0.0,81.0,36.0,20.0,13.0,8.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 17:00:00,17:00:00,0.0,82.0,36.0,20.0,13.0,8.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 18:00:00,18:00:00,0.0,83.0,36.0,19.0,13.0,7.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 19:00:00,19:00:00,0.0,80.0,36.0,19.0,13.0,7.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 20:00:00,20:00:00,0.0,77.0,36.0,18.0,13.0,6.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 21:00:00,21:00:00,0.0,75.0,36.0,18.0,13.0,6.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 22:00:00,22:00:00,0.0,72.0,36.0,17.0,13.0,6.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-05-31 23:00:00,23:00:00,0.0,69.0,36.0,15.0,13.0,6.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-01 00:00:00,,0.0,68.86538461538461,35.92307692307692,14.961538461538462,13.134615384615385,6.115384615384615,,,,,,,,
2022-06-01 01:00:00,,0.0,68.73076923076923,35.84615384615385,14.923076923076923,13.26923076923077,6.230769230769231,,,,,,,,
2022-06-01 02:00:00,,0.0,68.59615384615384,35.76923076923077,14.884615384615385,13.403846153846153,6.346153846153846,,,,,,,,
2022-06-01 03:00:00,,0.0,68.46153846153847,35.69230769230769,14.846153846153847,13.538461538461538,6.461538461538462,,,,,,,,
2022-06-01 04:00:00,,0.0,68.32692307692308,35.61538461538461,14.807692307692308,13.673076923076923,6.576923076923077,,,,,,,,
2022-06-01 05:00:00,,0.0,68.1923076923077,35.53846153846154,14.76923076923077,13.807692307692308,6.6923076923076925,,,,,,,,
2022-06-01 06:00:00,,0.0,68.0576923076923,35.46153846153846,14.73076923076923,13.942307692307692,6.8076923076923075,,,,,,,,
2022-06-01 07:00:00,,0.0,67.92307692307692,35.38461538461539,14.692307692307692,14.076923076923077,6.923076923076923,,,,,,,,
2022-06-01 08:00:00,,0.0,67.78846153846153,35.30769230769231,14.653846153846153,14.211538461538462,7.038461538461538,,,,,,,,
2022-06-01 09:00:00,,0.0,67.65384615384616,35.23076923076923,14.615384615384615,14.346153846153847,7.153846153846153,,,,,,,,
2022-06-01 10:00:00,,0.0,67.51923076923077,35.15384615384615,14.576923076923077,14.48076923076923,7.269230769230769,,,,,,,,
2022-06-01 11:00:00,,0.0,67.38461538461539,35.07692307692308,14.538461538461538,14.615384615384615,7.384615384615385,,,,,,,,
2022-06-01 12:00:00,,0.0,67.25,35.0,14.5,14.75,7.5,,,,,,,,
2022-06-01 13:00:00,,0.0,67.11538461538461,34.92307692307692,14.461538461538462,14.884615384615385,7.615384615384615,,,,,,,,
2022-06-01 14:00:00,,0.0,66.98076923076923,34.84615384615385,14.423076923076923,15.01923076923077,7.730769230769231,,,,,,,,
2022-06-01 15:00:00,,0.0,66.84615384615384,34.76923076923077,14.384615384615385,15.153846153846153,7.846153846153847,,,,,,,,
2022-06-01 16:00:00,,0.0,66.71153846153847,34.69230769230769,14.346153846153847,15.288461538461538,7.961538461538462,,,,,,,,
2022-06-01 17:00:00,,0.0,66.57692307692308,34.61538461538461,14.307692307692308,15.423076923076923,8.076923076923077,,,,,,,,
2022-06-01 18:00:00,,0.0,66.4423076923077,34.53846153846154,14.26923076923077,15.557692307692307,8.192307692307693,,,,,,,,
2022-06-01 19:00:00,,0.0,66.3076923076923,34.46153846153846,14.23076923076923,15.692307692307692,8.307692307692307,,,,,,,,
2022-06-01 20:00:00,,0.0,66.17307692307692,34.38461538461539,14.192307692307692,15.826923076923077,8.423076923076923,,,,,,,,
2022-06-01 21:00:00,,0.0,66.03846153846153,34.30769230769231,14.153846153846153,15.961538461538462,8.538461538461538,,,,,,,,
2022-06-01 22:00:00,,0.0,65.90384615384616,34.23076923076923,14.115384615384615,16.096153846153847,8.653846153846153,,,,,,,,
2022-06-01 23:00:00,,0.0,65.76923076923077,34.15384615384615,14.076923076923077,16.23076923076923,8.76923076923077,,,,,,,,
2022-06-02 00:00:00,,0.0,65.63461538461539,34.07692307692308,14.038461538461538,16.365384615384613,8.884615384615385,,,,,,,,
2022-06-02 01:00:00,,0.0,65.5,34.0,14.0,16.5,9.0,,,,,,,,
2022-06-02 02:00:00,,0.0,65.36538461538461,33.92307692307692,13.961538461538462,16.634615384615383,9.115384615384615,,,,,,,,
2022-06-02 03:00:00,,0.0,65.23076923076923,33.84615384615385,13.923076923076923,16.76923076923077,9.23076923076923,,,,,,,,
2022-06-02 04:00:00,,0.0,65.09615384615384,33.76923076923077,13.884615384615385,16.903846153846153,9.346153846153847,,,,,,,,
2022-06-02 05:00:00,,0.0,64.96153846153847,33.69230769230769,13.846153846153847,17.03846153846154,9.461538461538462,,,,,,,,
2022-06-02 06:00:00,,0.0,64.82692307692308,33.61538461538461,13.807692307692308,17.173076923076923,9.576923076923077,,,,,,,,
2022-06-02 07:00:00,,0.0,64.6923076923077,33.53846153846154,13.76923076923077,17.307692307692307,9.692307692307693,,,,,,,,
2022-06-02 08:00:00,,0.0,64.5576923076923,33.46153846153846,13.73076923076923,17.442307692307693,9.807692307692307,,,,,,,,
2022-06-02 09:00:00,,0.0,64.42307692307692,33.38461538461539,13.692307692307692,17.576923076923077,9.923076923076923,,,,,,,,
2022-06-02 10:00:00,,0.0,64.28846153846153,33.30769230769231,13.653846153846153,17.71153846153846,10.038461538461538,,,,,,,,
2022-06-02 11:00:00,,0.0,64.15384615384616,33.23076923076923,13.615384615384615,17.846153846153847,10.153846153846153,,,,,,,,
2022-06-02 12:00:00,,0.0,64.01923076923077,33.15384615384615,13.576923076923077,17.98076923076923,10.26923076923077,,,,,,,,
2022-06-02 13:00:00,,0.0,63.88461538461539,33.07692307692308,13.538461538461538,18.115384615384613,10.384615384615385,,,,,,,,
2022-06-02 14:00:00,,0.0,63.75,33.0,13.5,18.25,10.5,,,,,,,,
2022-06-02 15:00:00,,0.0,63.61538461538461,32.92307692307692,13.461538461538462,18.384615384615383,10.615384615384615,,,,,,,,
2022-06-02 16:00:00,,0.0,63.48076923076923,32.84615384615385,13.423076923076923,18.51923076923077,10.73076923076923,,,,,,,,
2022-06-02 17:00:00,,0.0,63.34615384615385,32.76923076923077,13.384615384615385,18.653846153846153,10.846153846153847,,,,,,,,
2022-06-02 18:00:00,,0.0,63.21153846153846,32.69230769230769,13.346153846153847,18.78846153846154,10.961538461538462,,,,,,,,
2022-06-02 19:00:00,,0.0,63.07692307692308,32.61538461538461,13.307692307692308,18.923076923076923,11.076923076923077,,,,,,,,
2022-06-02 20:00:00,,0.0,62.94230769230769,32.53846153846154,13.26923076923077,19.057692307692307,11.192307692307693,,,,,,,,
2022-06-02 21:00:00,,0.0,62.80769230769231,32.46153846153846,13.23076923076923,19.192307692307693,11.307692307692307,,,,,,,,
2022-06-02 22:00:00,,0.0,62.67307692307692,32.38461538461539,13.192307692307692,19.326923076923077,11.423076923076923,,,,,,,,
2022-06-02 23:00:00,,0.0,62.53846153846154,32.30769230769231,13.153846153846153,19.46153846153846,11.538461538461538,,,,,,,,
2022-06-03 00:00:00,00:00:00,0.0,62.40384615384615,32.23076923076923,13.115384615384615,19.596153846153847,11.653846153846153,-,-,-,-,-,-,-,-
2022-06-03 01:00:00,01:00:00,0.0,62.269230769230774,32.15384615384615,13.076923076923077,19.73076923076923,11.76923076923077,-,-,-,-,-,-,-,-
2022-06-03 02:00:00,02:00:00,0.0,62.13461538461539,32.07692307692308,13.038461538461538,19.865384615384613,11.884615384615385,-,-,-,-,-,-,-,-
2022-06-03 03:00:00,03:00:00,0.0,62.0,32.0,13.0,20.0,12.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 04:00:00,04:00:00,0.0,62.0,32.0,13.0,20.0,12.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 05:00:00,05:00:00,0.0,63.0,32.0,13.0,20.0,12.0,-,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 06:00:00,06:00:00,13.5,63.0,32.0,13.0,19.5,12.0,-,-,-,-,-,-,-,-
2022-06-03 07:00:00,07:00:00,27.0,63.0,32.0,13.0,19.0,12.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 08:00:00,08:00:00,27.0,62.0,32.0,14.0,18.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 09:00:00,09:00:00,27.0,60.0,32.0,14.0,17.0,12.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 10:00:00,10:00:00,28.0,59.0,32.0,14.0,17.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 11:00:00,11:00:00,28.0,58.0,32.0,14.0,17.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 12:00:00,12:00:00,29.0,57.0,32.0,14.0,16.0,12.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 13:00:00,13:00:00,29.0,57.0,32.0,14.0,16.0,12.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 14:00:00,14:00:00,29.0,57.0,32.0,14.0,16.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 15:00:00,15:00:00,29.5,56.0,32.0,14.0,17.0,11.5,-,-,-,-,-,-,-,-
2022-06-03 16:00:00,16:00:00,30.0,55.0,32.0,14.0,18.0,12.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 17:00:00,17:00:00,30.0,56.0,32.0,14.0,19.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 18:00:00,18:00:00,31.0,57.0,32.0,14.0,20.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 19:00:00,19:00:00,32.0,59.0,32.0,13.0,21.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 20:00:00,20:00:00,33.0,60.0,32.0,14.0,22.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 21:00:00,21:00:00,34.0,61.0,32.0,14.0,23.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 22:00:00,22:00:00,35.0,64.0,33.0,15.0,23.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-03 23:00:00,23:00:00,36.0,67.0,33.0,15.0,23.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 00:00:00,00:00:00,37.25,68.25,33.25,15.0,23.0,10.25,-,-,-,-,-,-,-,-
2022-06-04 01:00:00,01:00:00,38.5,69.5,33.5,15.0,23.0,10.5,-,-,-,-,-,-,-,-
2022-06-04 02:00:00,02:00:00,39.75,70.75,33.75,15.0,23.0,10.75,-,-,-,-,-,-,-,-
2022-06-04 03:00:00,03:00:00,41.0,72.0,34.0,15.0,23.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 04:00:00,04:00:00,43.0,73.0,34.0,15.0,23.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 05:00:00,05:00:00,44.0,74.0,34.0,15.0,23.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 06:00:00,06:00:00,46.0,74.0,34.0,15.0,23.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 07:00:00,07:00:00,47.0,74.0,34.0,15.0,23.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 08:00:00,08:00:00,49.0,75.0,34.0,14.0,23.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 09:00:00,09:00:00,50.0,76.0,34.0,15.0,23.0,10.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 10:00:00,10:00:00,51.0,78.0,34.0,15.0,23.0,10.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 11:00:00,11:00:00,52.0,78.0,34.0,15.0,24.0,10.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 12:00:00,12:00:00,52.0,79.0,34.0,15.0,23.0,10.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 13:00:00,13:00:00,53.0,80.0,34.0,15.0,23.0,10.0,-,-,-,-,-,-,-,-
2022-06-04 14:00:00,14:00:00,54.0,81.0,34.0,15.0,23.0,10.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 15:00:00,15:00:00,55.0,82.0,34.0,15.0,23.0,10.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 16:00:00,16:00:00,56.0,82.0,34.0,15.0,24.0,10.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 17:00:00,17:00:00,57.0,84.0,34.0,15.0,26.0,11.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 18:00:00,18:00:00,58.0,84.0,34.0,15.0,26.0,11.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 19:00:00,19:00:00,58.5,85.0,34.5,15.0,26.0,11.0,-,-,-,-,-,-,-,-
2022-06-04 20:00:00,20:00:00,59.0,86.0,35.0,15.0,26.0,11.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 21:00:00,21:00:00,60.0,86.0,35.0,14.0,26.0,11.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 22:00:00,22:00:00,60.0,84.0,35.0,14.0,26.0,10.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-06-04 23:00:00,23:00:00,61.0,84.0,35.0,13.0,27.0,9.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
