ISPU PM2.5,datetime,temp,dew,humidity,precip,windspeed,AOD
62.333333333333336,2022-12-11,27.9,23.8,79.0,0.106,29.5,0.32279998
40.55555555555556,2022-12-12,28.1,23.2,76.0,1.875,36.2,0.3366
37.26315789473684,2022-12-13,27.6,23.4,78.3,0.0,33.5,0.5044
,2022-12-14,28.3,24.1,78.5,0.005,23.8,0.22399999
,2022-12-15,29.5,23.0,69.7,0.568,43.2,0.378
60.416666666666664,2022-12-16,27.6,23.9,80.5,3.049,25.9,0.81439996
,2022-12-17,28.0,24.7,83.1,1.285,18.4,0.18699999
,2022-12-18,28.0,24.8,83.6,1.91,22.3,0.5076
,2022-12-19,28.1,24.2,80.3,0.0,10.6,0.5926
94.5,2022-12-20,27.8,24.4,82.5,0.798,18.7,0.20899999
,2022-12-21,28.0,24.8,83.3,0.382,19.5,0.26659998
,2022-12-22,26.7,24.2,86.5,24.219,22.2,
,2022-12-23,26.9,24.4,86.6,6.008,20.5,
,2022-12-24,27.7,24.7,84.4,0.433,20.5,
,2022-12-25,26.2,24.4,90.1,13.728,24.1,
60.0,2022-12-26,25.8,24.3,91.6,5.007,22.3,
46.65217391304348,2022-12-27,25.6,23.1,86.3,0.958,33.9,
46.36363636363637,2022-12-28,25.3,23.4,89.9,20.022,31.7,
27.823529411764707,2022-12-29,26.0,23.6,87.2,9.806,22.6,
53.89473684210526,2022-12-30,26.1,24.5,91.1,4.021,15.4,
59.27777777777778,2022-12-31,25.7,23.8,89.8,24.772,25.9,
60.76470588235294,2023-01-01,25.8,24.2,91.6,115.222,16.6,
45.1578947368421,2023-01-02,26.9,24.3,85.9,1.034,16.3,
33.5,2023-01-03,26.1,23.8,87.6,0.213,26.8,
42.421052631578945,2023-01-04,26.3,23.9,87.1,5.566,20.7,
53.90909090909091,2023-01-05,27.3,23.8,82.2,30.844,22.3,
45.54545454545455,2023-01-06,28.8,22.9,71.4,1.11,29.5,0.0462
40.9,2023-01-07,28.8,23.9,75.8,0.013,31.7,0.0262
55.5,2023-01-08,27.4,24.1,83.1,2.544,25.9,1.1664
48.90909090909091,2023-01-09,28.5,23.7,76.3,0.002,21.7,1.4576
51.8421052631579,2023-01-10,29.0,23.4,72.4,0.0,24.1,
60.1578947368421,2023-01-11,28.5,22.8,72.4,0.035,18.4,
