datetime,ISPU_PM25,temp,dew,humidity,precip,windspeed,AOD,year,month,day
2022-08-06,72.53,26.935045,22.955153,78.9,0.0,1.1373675,0.11285,2022,8,6
2022-08-07,102.9,26.582193,22.823866,79.9,0.0,1.3783044,0.1261,2022,8,7
2022-08-08,74.12,27.626364,22.812393,75.1,0.0,1.1998135,0.13935,2022,8,8
2022-08-09,69.92,27.512432,22.891201,75.9,0.0,1.1966395,0.0924285714285714,2022,8,9
2022-08-10,87.91,27.626726,23.150677,76.6,0.0,1.5607978,0.202921052631579,2022,8,10
2022-08-11,89.1,28.027945,23.661463,77.2,0.0,1.4617474,0.232526315789474,2022,8,11
2022-08-12,78.96,27.074594,23.502506,80.9,0.0,1.2148443,0.262131578947368,2022,8,12
2022-08-13,75.15,27.295567,23.193665,78.3,0.0,1.6486251,0.291736842105263,2022,8,13
2022-08-14,78.11,26.780422,23.078667,80.2,0.0,1.7344022,0.321342105263158,2022,8,14
2022-08-15,67.67,26.638868,23.226671,81.6,0.0,1.3341795,0.350947368421053,2022,8,15
2022-08-16,49.38,27.000898,23.347612,80.4,0.0,1.206233,0.380552631578947,2022,8,16
2022-08-17,64.86,27.236458,23.564573,80.4,0.0,1.9701041,0.410157894736842,2022,8,17
2022-08-18,72.8,27.77968,22.18139,71.6,0.0,2.327872,0.392521739130435,2022,8,18
2022-08-19,79.53,28.112808,22.698301,72.5,0.0,2.386349,0.343391304347826,2022,8,19
2022-08-20,79.0,27.840065,22.99262,75.0,0.0,1.8100513,0.294260869565217,2022,8,20
2022-08-21,73.91,26.768845,23.154293,80.6,0.0,1.4579132,0.245130434782609,2022,8,21
2022-08-22,68.21,26.635942,23.404648,82.5,0.0,1.2898088,0.196,2022,8,22
2022-08-23,94.79,27.818983,23.133875,75.7,0.0,1.6624542,0.208,2022,8,23
2022-08-24,91.6,27.533617,23.167633,77.1,0.0,1.4647925,0.22,2022,8,24
2022-08-25,81.75,27.19658,22.431587,75.2,0.0,1.7200575,0.232,2022,8,25
2022-08-26,98.33,27.550322,22.378248,73.5,0.0,1.2924291,0.244,2022,8,26
2022-08-27,107.38,26.946936,23.043453,79.2,0.0,1.5248717,0.149571428571429,2022,8,27
2022-08-28,83.48,26.390738,23.487284,84.1,0.0,1.7787704,0.211,2022,8,28
2022-08-29,75.45,27.13648,22.790611,77.2,0.0,1.216745,0.192,2022,8,29
2022-08-30,73.06,27.428307,23.05109,77.1,0.0,1.4770474,0.23205,2022,8,30
2022-08-31,75.14,27.639065,23.454979,78.0,0.0,2.0366924,0.2523,2022,8,31
2022-09-01,77.22,26.892841,23.851427,83.5,0.0,2.0833437,0.27255,2022,9,1
2022-09-02,79.29,27.389715,23.161674,77.8,0.0,2.0365963,0.2928,2022,9,2
2022-09-03,71.61,27.215878,22.35762,74.8,0.0,2.7223887,0.628,2022,9,3
2022-09-04,54.24,27.614243,23.164705,76.8,0.0,1.5726789,0.8336,2022,9,4
2022-09-05,79.06,27.682882,23.5958,78.5,0.0,1.9422942,0.653,2022,9,5
2022-09-06,77.18,27.083319,23.781206,82.2,0.0,2.020986,0.498,2022,9,6
2022-09-07,62.11,26.5706,23.67384,84.2,0.0,1.3732681,1.404,2022,9,7
2022-09-08,72.06,25.43001,23.232054,87.7,0.0,1.2223164,0.12,2022,9,8
2022-09-09,86.26,25.714682,22.974453,84.9,0.0,1.8933862,0.238333333333333,2022,9,9
2022-09-10,85.15,25.803616,23.175982,85.4,0.0,1.272265,0.147222222222222,2022,9,10
2022-09-11,84.03,26.564142,23.351542,82.6,0.0,1.3455063,0.494428571428571,2022,9,11
2022-09-12,82.92,26.490875,23.272097,82.5,0.0,1.5932548,0.407,2022,9,12
2022-09-13,81.8,27.241995,22.631796,76.0,0.0,1.4733735,0.306,2022,9,13
2022-09-14,88.29,27.314016,22.672798,75.8,0.0,1.321164,0.476,2022,9,14
2022-09-15,92.82,27.65256,22.837614,75.1,0.0,1.1469938,0.444,2022,9,15
2022-09-16,88.73,27.314789,23.221231,78.4,0.0,1.257805,0.311,2022,9,16
2022-09-17,84.64,27.783205,23.395334,77.1,0.0,1.5775852,0.573111111111111,2022,9,17
2022-09-18,91.0,27.854284,23.609774,77.7,0.0,1.1167835,0.363666666666667,2022,9,18
2022-09-19,91.75,27.022793,23.207375,79.7,0.0,1.7149982,0.587333333333333,2022,9,19
2022-09-20,86.15,27.49912,22.762362,75.4,0.0,1.3026438,0.532,2022,9,20
2022-09-21,87.1,27.470732,23.329443,78.2,0.0,1.5854964,0.828,2022,9,21
2022-09-22,48.0,26.901281,23.631636,82.3,0.0,1.223769,0.4695,2022,9,22
2022-09-23,95.53,26.389708,23.679382,85.1,0.0,1.5218431,0.392,2022,9,23
2022-09-24,93.62,27.101114,23.37175,80.1,0.0,1.7574091,1.0955,2022,9,24
2022-09-25,91.71,27.797045,23.413248,77.1,0.0,1.3142766,0.4506,2022,9,25
2022-09-26,89.8,27.905565,23.210653,75.7,0.0,1.3972936,0.618,2022,9,26
2022-09-27,87.89,27.850386,22.907267,74.5,0.0,1.512534,0.192,2022,9,27
2022-09-28,85.98,28.183388,22.576548,71.6,0.0,1.2794797,0.466,2022,9,28
2022-09-29,84.07,27.922434,23.000423,74.6,0.0,2.1066306,0.013,2022,9,29
2022-09-30,82.16,27.769869,23.502748,77.6,0.0,2.7364237,0.074,2022,9,30
2022-10-01,80.25,27.791666,23.754368,78.7,0.0,1.6837084,1.318,2022,10,1
2022-10-02,47.36,26.685598,23.807451,84.3,0.0,1.4237429,0.800333333333333,2022,10,2
2022-10-03,63.43,27.039976,23.761946,82.3,0.0,1.709114,0.56,2022,10,3
2022-10-04,68.18,26.466341,23.65387,84.6,0.0,1.1500714,0.4935,2022,10,4
2022-10-05,62.92,26.333788,23.738285,85.7,0.0,1.6921519,0.343,2022,10,5
