system:index,Optical_Depth_047,date,name,.geo
MCD19A2_A2001024_h28v09_061_2022179214414_01_4_0,194,2001-01-24,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001056_h28v09_061_2022180201802_01_2_0,318,2001-02-25,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001056_h28v09_061_2022180201802_01_3_0,376,2001-02-25,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001057_h28v09_061_2022180202857_01_0_0,310,2001-02-26,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001057_h28v09_061_2022180202857_01_2_0,180,2001-02-26,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001057_h28v09_061_2022180202857_01_4_0,115,2001-02-26,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001066_h28v09_061_2022180221238_01_0_0,368,2001-03-07,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001066_h28v09_061_2022180221238_01_2_0,285,2001-03-07,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001072_h28v09_061_2022180231742_01_0_0,67,2001-03-13,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001072_h28v09_061_2022180231742_01_1_0,32,2001-03-13,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001072_h28v09_061_2022180231742_01_2_0,64,2001-03-13,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001072_h28v09_061_2022180231742_01_3_0,6,2001-03-13,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001072_h28v09_061_2022180231742_01_4_0,69,2001-03-13,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001073_h28v09_061_2022180232841_01_0_0,83,2001-03-14,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001073_h28v09_061_2022180232841_01_3_0,20,2001-03-14,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001073_h28v09_061_2022180232841_01_4_0,53,2001-03-14,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001082_h28v09_061_2022181010716_01_4_0,298,2001-03-23,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001095_h28v09_061_2022181032403_01_0_0,53,2001-04-05,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001095_h28v09_061_2022181032403_01_1_0,104,2001-04-05,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001095_h28v09_061_2022181032403_01_2_0,51,2001-04-05,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001095_h28v09_061_2022181032403_01_3_0,59,2001-04-05,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001095_h28v09_061_2022181032403_01_4_0,36,2001-04-05,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001097_h28v09_061_2022181034515_01_0_0,336,2001-04-07,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001097_h28v09_061_2022181034515_01_1_0,444,2001-04-07,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001097_h28v09_061_2022181034515_01_2_0,282,2001-04-07,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001097_h28v09_061_2022181034515_01_3_0,241,2001-04-07,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001097_h28v09_061_2022181034515_01_4_0,357,2001-04-07,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001100_h28v09_061_2022181041815_01_2_0,597,2001-04-10,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001102_h28v09_061_2022181043837_01_2_0,302,2001-04-12,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001106_h28v09_061_2022181051734_01_3_0,585,2001-04-16,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001109_h28v09_061_2022181055115_01_1_0,353,2001-04-19,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001109_h28v09_061_2022181055115_01_2_0,166,2001-04-19,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001111_h28v09_061_2022181061217_01_0_0,321,2001-04-21,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001111_h28v09_061_2022181061217_01_2_0,192,2001-04-21,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001111_h28v09_061_2022181061217_01_4_0,214,2001-04-21,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001112_h28v09_061_2022181062418_01_2_0,340,2001-04-22,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001113_h28v09_061_2022181063317_01_1_0,330,2001-04-23,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001113_h28v09_061_2022181063317_01_2_0,431,2001-04-23,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001113_h28v09_061_2022181063317_01_3_0,263,2001-04-23,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001113_h28v09_061_2022181063317_01_4_0,565,2001-04-23,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001116_h28v09_061_2022181070450_01_2_0,220,2001-04-26,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001118_h28v09_061_2022181072423_01_1_0,553,2001-04-28,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001123_h28v09_061_2022181081203_01_3_0,1290,2001-05-03,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001125_h28v09_061_2022181083357_01_0_0,325,2001-05-05,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001125_h28v09_061_2022181083357_01_1_0,289,2001-05-05,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001125_h28v09_061_2022181083357_01_2_0,248,2001-05-05,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001125_h28v09_061_2022181083357_01_3_0,231,2001-05-05,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001125_h28v09_061_2022181083357_01_4_0,364,2001-05-05,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001127_h28v09_061_2022181085243_01_2_0,488,2001-05-07,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001130_h28v09_061_2022181092233_01_2_0,379,2001-05-10,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001135_h28v09_061_2022181100506_01_1_0,505,2001-05-15,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001135_h28v09_061_2022181100506_01_2_0,442,2001-05-15,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001136_h28v09_061_2022181101408_01_0_0,330,2001-05-16,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001136_h28v09_061_2022181101408_01_1_0,453,2001-05-16,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001136_h28v09_061_2022181101408_01_2_0,279,2001-05-16,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001136_h28v09_061_2022181101408_01_3_0,223,2001-05-16,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001136_h28v09_061_2022181101408_01_4_0,349,2001-05-16,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001141_h28v09_061_2022181105320_01_2_0,269,2001-05-21,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001143_h28v09_061_2022181110733_01_1_0,397,2001-05-23,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001143_h28v09_061_2022181110733_01_2_0,377,2001-05-23,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001143_h28v09_061_2022181110733_01_3_0,560,2001-05-23,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001143_h28v09_061_2022181110733_01_4_0,673,2001-05-23,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001145_h28v09_061_2022181112537_01_1_0,297,2001-05-25,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001145_h28v09_061_2022181112537_01_3_0,509,2001-05-25,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001150_h28v09_061_2022181121851_01_2_0,245,2001-05-30,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001150_h28v09_061_2022181121851_01_3_0,285,2001-05-30,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001152_h28v09_061_2022181124025_01_2_0,362,2001-06-01,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001157_h28v09_061_2022181133548_01_2_0,163,2001-06-06,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001159_h28v09_061_2022181135814_01_1_0,500,2001-06-08,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001161_h28v09_061_2022181142107_01_0_0,145,2001-06-10,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001161_h28v09_061_2022181142107_01_1_0,126,2001-06-10,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001161_h28v09_061_2022181142107_01_2_0,67,2001-06-10,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001161_h28v09_061_2022181142107_01_3_0,145,2001-06-10,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001161_h28v09_061_2022181142107_01_4_0,149,2001-06-10,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001162_h28v09_061_2022181143311_01_0_0,96,2001-06-11,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001162_h28v09_061_2022181143311_01_2_0,83,2001-06-11,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001162_h28v09_061_2022181143311_01_3_0,58,2001-06-11,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001162_h28v09_061_2022181143311_01_4_0,36,2001-06-11,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001166_h28v09_061_2022181151636_01_0_0,585,2001-06-15,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001166_h28v09_061_2022181151636_01_1_0,337,2001-06-15,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001166_h28v09_061_2022181151636_01_2_0,309,2001-06-15,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001166_h28v09_061_2022181151636_01_3_0,257,2001-06-15,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001166_h28v09_061_2022181151636_01_4_0,524,2001-06-15,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001186_h28v09_061_2022181181558_01_0_0,407,2001-07-05,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001186_h28v09_061_2022181181558_01_1_0,355,2001-07-05,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001186_h28v09_061_2022181181558_01_3_0,406,2001-07-05,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001187_h28v09_061_2022181182925_01_0_0,950,2001-07-06,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001187_h28v09_061_2022181182925_01_2_0,940,2001-07-06,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001187_h28v09_061_2022181182925_01_4_0,799,2001-07-06,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001189_h28v09_061_2022181183848_01_0_0,645,2001-07-08,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001189_h28v09_061_2022181183848_01_1_0,335,2001-07-08,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001189_h28v09_061_2022181183848_01_2_0,642,2001-07-08,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001189_h28v09_061_2022181183848_01_3_0,565,2001-07-08,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001189_h28v09_061_2022181183848_01_4_0,696,2001-07-08,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001191_h28v09_061_2022181185108_01_1_0,447,2001-07-10,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001192_h28v09_061_2022181190044_01_1_0,243,2001-07-11,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001192_h28v09_061_2022181190044_01_2_0,306,2001-07-11,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001192_h28v09_061_2022181190044_01_4_0,555,2001-07-11,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001193_h28v09_061_2022181190808_01_0_0,537,2001-07-12,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001193_h28v09_061_2022181190808_01_2_0,124,2001-07-12,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001193_h28v09_061_2022181190808_01_3_0,308,2001-07-12,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001193_h28v09_061_2022181190808_01_4_0,370,2001-07-12,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001196_h28v09_061_2022181193436_01_1_0,443,2001-07-15,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001196_h28v09_061_2022181193436_01_2_0,471,2001-07-15,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001196_h28v09_061_2022181193436_01_3_0,455,2001-07-15,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001197_h28v09_061_2022181193926_02_1_0,507,2001-07-16,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001198_h28v09_061_2022181194619_01_0_0,525,2001-07-17,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001198_h28v09_061_2022181194619_01_1_0,599,2001-07-17,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001198_h28v09_061_2022181194619_01_2_0,464,2001-07-17,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001198_h28v09_061_2022181194619_01_3_0,556,2001-07-17,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001198_h28v09_061_2022181194619_01_4_0,439,2001-07-17,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001200_h28v09_061_2022181200154_01_1_0,550,2001-07-19,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001205_h28v09_061_2022181204217_01_1_0,603,2001-07-24,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001205_h28v09_061_2022181204217_01_2_0,539,2001-07-24,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001205_h28v09_061_2022181204217_01_3_0,474,2001-07-24,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001207_h28v09_061_2022181210128_01_1_0,455,2001-07-26,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001207_h28v09_061_2022181210128_01_2_0,542,2001-07-26,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001207_h28v09_061_2022181210128_01_3_0,554,2001-07-26,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001207_h28v09_061_2022181210128_01_4_0,728,2001-07-26,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001210_h28v09_061_2022181212833_01_1_0,430,2001-07-29,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001212_h28v09_061_2022181214444_01_2_0,554,2001-07-31,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001212_h28v09_061_2022181214444_01_4_0,665,2001-07-31,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001217_h28v09_061_2022181223632_01_1_0,488,2001-08-05,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001218_h28v09_061_2022181224333_01_0_0,269,2001-08-06,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001218_h28v09_061_2022181224333_01_1_0,76,2001-08-06,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001218_h28v09_061_2022181224333_01_2_0,372,2001-08-06,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001218_h28v09_061_2022181224333_01_3_0,195,2001-08-06,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001218_h28v09_061_2022181224333_01_4_0,388,2001-08-06,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001219_h28v09_061_2022181225353_01_0_0,396,2001-08-07,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001219_h28v09_061_2022181225353_01_1_0,286,2001-08-07,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001219_h28v09_061_2022181225353_01_2_0,614,2001-08-07,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001219_h28v09_061_2022181225353_01_3_0,488,2001-08-07,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001219_h28v09_061_2022181225353_01_4_0,530,2001-08-07,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001221_h28v09_061_2022181231230_01_0_0,584,2001-08-09,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001221_h28v09_061_2022181231230_01_1_0,295,2001-08-09,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001221_h28v09_061_2022181231230_01_2_0,449,2001-08-09,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001221_h28v09_061_2022181231230_01_3_0,416,2001-08-09,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001221_h28v09_061_2022181231230_01_4_0,482,2001-08-09,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001225_h28v09_061_2022181235203_01_1_0,1173,2001-08-13,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001228_h28v09_061_2022182002144_01_0_0,289,2001-08-16,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001228_h28v09_061_2022182002144_01_2_0,193,2001-08-16,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001228_h28v09_061_2022182002144_01_3_0,228,2001-08-16,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001228_h28v09_061_2022182002144_01_4_0,329,2001-08-16,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001229_h28v09_061_2022182003230_02_0_0,423,2001-08-17,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001229_h28v09_061_2022182003230_02_1_0,507,2001-08-17,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001229_h28v09_061_2022182003230_02_2_0,249,2001-08-17,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001229_h28v09_061_2022182003230_02_4_0,597,2001-08-17,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001230_h28v09_061_2022182004256_01_2_0,208,2001-08-18,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001232_h28v09_061_2022182010506_01_0_0,582,2001-08-20,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001232_h28v09_061_2022182010506_01_1_0,559,2001-08-20,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001232_h28v09_061_2022182010506_01_2_0,462,2001-08-20,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001232_h28v09_061_2022182010506_01_3_0,539,2001-08-20,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001232_h28v09_061_2022182010506_01_4_0,572,2001-08-20,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001233_h28v09_061_2022182011618_01_4_0,934,2001-08-21,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001235_h28v09_061_2022182013604_01_0_0,770,2001-08-23,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001237_h28v09_061_2022182015709_01_2_0,610,2001-08-25,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001237_h28v09_061_2022182015709_01_3_0,776,2001-08-25,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001238_h28v09_061_2022182020802_02_1_0,625,2001-08-26,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001238_h28v09_061_2022182020802_02_2_0,622,2001-08-26,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001238_h28v09_061_2022182020802_02_4_0,675,2001-08-26,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001239_h28v09_061_2022182021911_01_2_0,235,2001-08-27,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001239_h28v09_061_2022182021911_01_4_0,523,2001-08-27,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001241_h28v09_061_2022182024215_01_0_0,1134,2001-08-29,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001241_h28v09_061_2022182024215_01_1_0,623,2001-08-29,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001241_h28v09_061_2022182024215_01_2_0,744,2001-08-29,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001241_h28v09_061_2022182024215_01_4_0,930,2001-08-29,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001242_h28v09_061_2022182025312_01_1_0,628,2001-08-30,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001251_h28v09_061_2022182043820_01_4_0,1231,2001-09-08,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001256_h28v09_061_2022182054109_01_1_0,526,2001-09-13,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001258_h28v09_061_2022182060245_01_0_0,329,2001-09-15,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001258_h28v09_061_2022182060245_01_1_0,334,2001-09-15,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001258_h28v09_061_2022182060245_01_2_0,163,2001-09-15,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001258_h28v09_061_2022182060245_01_3_0,191,2001-09-15,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001258_h28v09_061_2022182060245_01_4_0,318,2001-09-15,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001260_h28v09_061_2022182062448_01_0_0,718,2001-09-17,bundaran_hi,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001260_h28v09_061_2022182062448_01_1_0,629,2001-09-17,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001260_h28v09_061_2022182062448_01_2_0,554,2001-09-17,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001260_h28v09_061_2022182062448_01_3_0,462,2001-09-17,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001260_h28v09_061_2022182062448_01_4_0,730,2001-09-17,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001261_h28v09_061_2022182063704_02_2_0,741,2001-09-18,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001261_h28v09_061_2022182063704_02_4_0,902,2001-09-18,kebun_jeruk,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001262_h28v09_061_2022182064721_01_2_0,371,2001-09-19,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001262_h28v09_061_2022182064721_01_3_0,345,2001-09-19,lubang_buaya,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001265_h28v09_061_2022182072144_01_1_0,847,2001-09-22,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001267_h28v09_061_2022182074441_01_1_0,514,2001-09-24,kelapa_gading,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2001267_h28v09_061_2022182074441_01_2_0,539,2001-09-24,jagakarsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
