datetime,ISPU PM2.5,temp,dew,humidity,precip,windspeed,AOD
9/12/2022,57.47,26.491,23.272,82.5,0.316,1.593,0.401
9/13/2022,63.67,27.242,22.632,76,0.045,1.473,0.312
9/14/2022,77.44,27.314,22.673,75.8,0.001,1.321,0.347
9/15/2022,79.38,27.653,22.838,75.1,0,1.147,0.562
9/16/2022,76.46,27.315,23.221,78.4,0.479,1.258,0.431
9/17/2022,73.8,27.783,23.395,77.1,0,1.578,0.849
9/18/2022,85.64,27.854,23.610,77.7,0.398,1.117,0.489
9/19/2022,89.91,27.023,23.207,79.7,0.798,1.715,0.280
9/20/2022,76.44,27.499,22.762,75.4,0,1.303,0.687
9/21/2022,76.99,27.471,23.329,78.2,1.301,1.585,0.951
9/22/2022,73.43,26.901,23.632,82.3,9.393,1.224,0.746
9/23/2022,74.71,26.390,23.679,85.1,1.276,1.522,0.465
9/24/2022,70.43,27.101,23.372,80.1,0,1.757,0.897
9/25/2022,62.68,27.797,23.413,77.1,0,1.314,0.431
9/26/2022,69.76,27.906,23.211,75.7,5.15,1.397,0.318
9/27/2022,66.42,27.850,22.907,74.5,0.002,1.513,0.836
9/28/2022,66.64,28.183,22.577,71.6,0.004,1.279,0.187
9/29/2022,74.74,27.922,23.000,74.6,0.038,2.107,0.771
9/30/2022,80.65,27.770,23.503,77.6,0,2.736,0.175
10/1/2022,73.3,27.792,23.754,78.7,0.035,1.684,0.332
10/2/2022,57.45,26.686,23.807,84.3,25.465,1.424,0.286
10/3/2022,54.01,27.040,23.762,82.3,1.234,1.709,0.521
10/4/2022,60.23,26.466,23.654,84.6,17.736,1.150,0.804
10/5/2022,55.58,26.334,23.738,85.7,2.268,1.692,0.512
10/6/2022,62.54,26.326,23.789,86,22.589,1.622,0.449
10/7/2022,60.38,26.037,23.231,84.6,6.509,2.462,0.608
10/8/2022,50.93,26.966,23.369,80.7,0.067,1.555,0.698
10/9/2022,57.4,26.954,23.336,80.6,1.143,1.348,1.113
10/10/2022,61.13,26.992,23.437,80.9,0.035,1.166,0.639
10/11/2022,72.51,26.367,23.519,84.4,15.617,1.101,0.596
10/12/2022,78.48,26.626,23.339,82.2,0.69,1.737,0.615
10/13/2022,66.42,26.633,23.493,82.9,34.444,1.138,0.634
10/14/2022,60.95,27.157,23.602,80.9,0.123,1.151,0.653
10/15/2022,60.3,26.981,23.819,82.9,5.855,0.969,0.671
10/16/2022,60.92,27.590,23.980,80.7,3.817,1.247,0.690
10/17/2022,64.44,27.521,23.985,81.1,1.591,0.912,0.584
10/18/2022,69,26.757,24.016,85,0.33,1.178,0.252
10/19/2022,68.39,26.487,23.956,86,8.052,0.736,0.264
10/20/2022,70.99,26.579,23.881,85.2,0.075,1.147,0.275
10/21/2022,55.76,27.251,23.632,80.6,0.142,1.339,0.287
10/22/2022,52.46,27.322,23.907,81.7,0.051,1.471,0.299
10/23/2022,60.44,27.189,23.858,82.1,68.052,2.849,0.311
10/24/2022,34.9,26.957,23.705,82.4,0.01,3.312,0.323
10/25/2022,35.1,26.116,23.665,86.4,1.711,3.293,0.335
10/26/2022,35.31,26.226,23.648,85.7,12.982,2.211,0.347
10/27/2022,35.51,27.096,22.755,77.2,0,1.718,0.223
10/28/2022,35.72,28.049,21.945,69.5,0,2.121,0.157
10/29/2022,35.92,27.307,22.887,76.8,0,1.379,0.151
10/30/2022,36.12,27.849,22.852,74.3,0,1.834,0.145
10/31/2022,36.33,27.646,23.440,77.9,0.001,1.550,0.140
11/1/2022,36.53,27.718,23.382,77.3,0,1.522,0.134
11/2/2022,36.74,27.626,24.027,80.8,0.3,1.480,0.129
11/3/2022,36.94,27.320,24.004,82.1,0.195,1.331,0.124
11/4/2022,37.14,27.047,23.726,82.1,12.274,1.136,0.118
11/5/2022,74.88,26.655,23.742,84.1,0.444,1.520,0.282
11/6/2022,68.78,26.822,23.755,83.3,0,1.232,0.406
11/7/2022,58.71,26.258,23.709,85.9,6.756,1.274,0.389
11/8/2022,75.09,25.987,23.738,87.4,3.786,1.465,0.372
11/9/2022,76.26,26.789,23.189,80.7,0,1.511,0.388
11/10/2022,60.81,26.597,23.633,83.8,10.419,2.529,0.413
11/11/2022,57.54,26.938,23.409,81,2.019,3.158,0.437
11/12/2022,38.17,26.452,23.673,84.7,4.161,1.374,0.461
11/13/2022,47.66,26.177,23.732,86.4,2.718,1.165,0.699
11/14/2022,40.25,27.206,23.906,82.2,0.342,1.335,1.257
11/15/2022,22.2,27.285,23.795,81.3,0,1.896,1.274
11/16/2022,4.15,27.397,24.037,81.9,0.022,1.782,1.192
11/17/2022,52.28,25.593,22.649,83.8,52.675,2.593,1.110
11/18/2022,44.73,26.789,23.069,80.1,0.102,2.896,1.028
11/19/2022,47.39,27.507,23.134,77.1,0.017,4.014,0.945
11/20/2022,45.52,27.621,22.623,74.2,0,4.167,0.863
11/21/2022,30.58,27.820,22.993,75.1,0.008,3.308,0.524
11/22/2022,35.97,27.962,23.065,74.8,0,3.266,0.540
11/23/2022,37.59,27.299,23.318,78.9,1.455,2.454,0.557
11/24/2022,51.81,26.675,23.358,82.1,8.207,2.761,0.341
11/25/2022,51.94,27.129,23.184,79.1,0.117,1.543,0.427
11/26/2022,88.57,26.637,23.249,81.7,10.906,1.231,0.386
11/27/2022,81.13,27.425,23.391,78.7,0.781,1.289,0.476
11/28/2022,82.53,26.799,23.598,82.6,8.423,1.346,0.516
11/29/2022,66.48,27.451,23.483,79,5.216,1.417,0.480
11/30/2022,62.95,26.843,23.549,82.2,0.169,1.248,0.877
12/1/2022,68.81,27.181,23.549,80.6,0.107,1.264,0.770
12/2/2022,66.83,26.627,23.102,81,1.653,1.335,0.355
12/3/2022,70.43,27.020,23.180,79.6,0.317,1.219,0.466
12/4/2022,77.63,26.724,23.485,82.5,0.088,1.101,0.457
12/5/2022,73.64,26.914,23.621,82.2,1.083,1.399,0.547
12/6/2022,76.39,26.634,23.801,84.5,0.766,1.291,1.189
12/7/2022,69.74,26.731,23.878,84.4,0.322,1.434,0.663
12/8/2022,72.17,27.052,23.640,81.6,3.672,1.015,0.876
12/9/2022,73.64,26.402,23.133,82.3,9.7,2.276,0.480
12/10/2022,58.7,27.473,23.083,77,0.711,1.940,0.592
12/11/2022,56.93,27.017,23.243,79.9,0.106,2.917,0.543
12/12/2022,40.57,27.145,23.151,78.8,1.875,2.511,0.565
12/13/2022,34.4,27.201,23.110,78.4,0,3.250,0.221
12/14/2022,31.65,27.458,23.406,78.6,0.005,2.960,0.292
12/15/2022,34.18,27.940,23.048,74.8,0.568,2.472,0.665
12/16/2022,50.42,26.643,23.427,82.6,3.049,1.590,0.627
12/17/2022,73.31,27.011,23.848,82.9,1.285,1.485,0.409
12/18/2022,89.71,27.162,24.057,83.2,1.91,1.438,0.301
12/19/2022,88.33,27.712,23.636,78.5,0,1.207,0.633
12/20/2022,94.89,26.951,23.995,83.9,0.798,1.689,0.509
12/21/2022,68.96,27.186,23.651,81.1,0.382,2.642,0.315
12/22/2022,63.99,26.520,23.266,82.4,24.219,4.041,0.327
12/23/2022,45.25,26.733,22.881,79.5,6.008,3.252,0.340
12/24/2022,64.04,26.879,23.391,81.2,0.433,3.218,0.352
12/25/2022,63.54,25.940,23.349,85.7,13.728,3.132,0.365
12/26/2022,52.86,25.479,23.138,86.9,5.007,3.200,0.377
12/27/2022,55.93,25.919,22.558,81.7,0.958,2.984,0.390
12/28/2022,47.4,25.323,22.722,85.5,20.022,4.474,0.402
12/29/2022,39.58,25.613,23.260,86.9,9.806,3.987,0.415
12/30/2022,50.68,25.560,23.513,88.5,4.021,3.360,0.422
12/31/2022,65.58,25.258,23.011,87.4,24.772,3.998,0.422
1/1/2023,58.21,25.977,23.187,84.6,115.222,3.180,0.422
1/2/2023,49.59,26.514,23.186,82,1.034,3.878,0.422
1/3/2023,51.12,25.586,23.012,85.7,0.213,3.635,0.422
1/4/2023,44.28,25.945,22.870,83.2,5.566,2.721,0.325
1/5/2023,61.12,26.991,22.524,76.6,30.844,3.027,0.615
1/6/2023,52.1,27.646,22.701,74.5,1.11,3.559,0.549
1/7/2023,36.06,27.631,23.097,76.4,0.013,3.432,0.483
1/8/2023,42.75,26.899,23.163,80,2.544,3.079,0.416
1/9/2023,38.4,27.615,23.381,77.8,0.002,2.698,0.350
1/10/2023,50.61,27.564,23.382,78,0,2.468,0.333
1/11/2023,53.45,27.646,23.269,77.1,0.035,1.182,0.324
1/12/2023,74.03,28.151,23.521,76,0,1.261,0.314
1/13/2023,75.94,26.869,23.725,82.9,0.054,1.465,0.305
1/14/2023,74.96,27.542,23.550,78.9,0,1.703,0.213
1/15/2023,61.55,28.013,22.811,73.4,0,3.114,0.234
1/16/2023,46.3,27.333,23.319,78.8,0,3.013,0.413
1/17/2023,38.48,26.025,23.419,85.6,0.008,2.860,0.283
1/18/2023,28.14,26.054,23.362,85.1,0.171,1.932,0.246
1/19/2023,78.82,25.999,23.324,85.2,3.937,2.530,0.209
1/20/2023,57.75,26.731,23.060,80.3,0.617,2.504,0.352
1/21/2023,54.81,26.835,23.511,82,0.162,2.549,0.345
1/22/2023,55.4,26.997,23.459,81,0.004,3.288,0.339
1/23/2023,36.38,26.924,23.337,80.8,0.035,4.009,0.470
1/24/2023,39.43,27.060,22.993,78.5,0.073,4.524,0.209
1/25/2023,45.36,25.652,22.714,83.8,0.519,3.025,0.300
1/26/2023,53.32,27.174,23.144,78.7,10.949,3.006,0.315
1/27/2023,57.63,26.409,23.723,85.2,3.51,2.237,0.345
1/28/2023,53.61,25.578,23.533,88.5,39.463,1.750,0.356
1/29/2023,62.19,26.112,23.647,86.3,6.852,2.646,0.432
1/30/2023,55.04,27.101,23.384,80.2,0.095,2.601,0.254
1/31/2023,66.92,26.837,24.098,85,0.1,2.656,0.403
2/1/2023,63.32,26.517,24.111,86.7,71.264,2.000,0.219
2/2/2023,59.19,26.018,23.875,88,0.404,2.060,0.558
2/3/2023,53.05,26.283,23.423,84.3,10.142,1.505,0.449
2/4/2023,63.34,26.911,23.340,80.8,0,2.041,0.465
2/5/2023,62.68,27.552,22.197,72.6,0.41,4.044,0.790
