ISPU PM2.5;datetime;temp;dew;humidity;precip;windspeed;AOD
58.333.333.333.333.300;26/12/2022;25.6;24.1;91.9;8.845;22.3;
48.608.695.652.173.900;27/12/2022;25.5;23.0;86.3;2.541;36.9;
5.754.545.454.545.450;28/12/2022;25.2;23.3;90.2;23.054;31.7;
3.994.117.647.058.820;29/12/2022;25.9;23.6;87.8;10.525;22.3;
6.331.578.947.368.420;30/12/2022;26.0;24.4;91.5;5.165;14.8;
0.0;31/12/2022;25.5;23.8;90.2;17.938;25.9;
4.205.882.352.941.170;01/01/2023;25.6;24.1;91.7;78.077;16.6;
5.310.526.315.789.470;02/01/2023;26.8;24.2;85.9;0.708;18.2;
46.5;03/01/2023;25.8;23.8;88.9;0.298;27.7;
4.631.578.947.368.420;04/01/2023;25.9;23.8;88.6;6.775;27.0;
6.054.545.454.545.450;05/01/2023;27.1;23.6;81.8;27.517;22.3;
670.909.090.909.091;06/01/2023;28.7;22.5;70.3;0.505;29.5;0.1794
63.9;07/01/2023;28.6;23.7;75.8;0.079;31.7;0.0382
60.625;08/01/2023;27.2;24.0;83.2;1.991;25.9;10.482
6.718.181.818.181.810;09/01/2023;28.4;23.3;75.2;0.011;22.3;
6.268.421.052.631.570;10/01/2023;28.9;23.1;71.9;0.0;24.1;
7.326.315.789.473.680;11/01/2023;28.6;22.6;71.5;0.211;18.4;11.424
115.3;12/01/2023;28.7;23.3;74.3;0.0;18.3;0.5298
;13/01/2023;28.1;23.5;76.9;0.195;27.5;
;14/01/2023;28.7;23.6;75.0;0.0;22.3;0.22299999
;15/01/2023;28.7;23.2;73.7;0.0;27.7;0.199
;16/01/2023;28.1;23.2;76.0;0.0;27.7;0.57699996
;17/01/2023;26.8;23.6;82.9;0.048;14.8;
82.0;18/01/2023;26.9;23.4;82.2;0.696;18.4;
830.909.090.909.091;19/01/2023;27.1;24.2;84.3;3.035;18.4;
645.625;20/01/2023;27.6;23.3;78.6;0.519;21.8;0.2402
71.45;21/01/2023;27.6;23.7;79.7;0.403;22.3;0.1118
7.141.666.666.666.660;22/01/2023;27.8;23.8;79.6;0.021;25.9;0.5126
5.121.739.130.434.780;23/01/2023;27.9;23.7;78.8;0.207;25.9;
438.125;24/01/2023;28.1;23.7;78.3;0.367;33.0;
49.458.333.333.333.300;25/01/2023;26.1;22.9;83.1;0.583;35.3;
630.625;26/01/2023;27.6;24.0;81.8;16.243;21.8;
6.680.952.380.952.380;27/01/2023;27.0;24.4;86.2;1.762;20.5;
6.885.714.285.714.280;28/01/2023;25.5;24.5;93.9;39.105;13.0;
81.0;29/01/2023;27.0;24.5;86.9;8.083;29.5;
6.357.142.857.142.850;30/01/2023;27.7;23.5;79.0;0.486;14.9;
92.6;31/01/2023;27.4;24.1;82.6;0.316;14.8;
;01/02/2023;26.8;24.6;88.0;58.671;14.7;
;02/02/2023;26.7;24.4;87.7;0.579;14.8;
;03/02/2023;26.5;23.5;84.6;7.68;21.6;
7.557.142.857.142.850;04/02/2023;27.4;24.6;84.9;0.0;16.6;
718.695.652.173.913;05/02/2023;28.4;22.9;73.8;0.606;33.5;
5.789.473.684.210.520;06/02/2023;28.6;23.2;73.1;0.053;27.7;
60.388.888.888.888.800;07/02/2023;27.2;23.8;82.3;1.083;18.3;
639.375;08/02/2023;26.9;23.7;83.6;42.579;27.7;0.1612
5.886.363.636.363.630;09/02/2023;26.9;22.8;78.4;8.674;27.7;0.19139999
34.25;10/02/2023;27.4;23.2;79.3;0.49;22.3;0.2444
53.0;11/02/2023;26.9;24.8;88.6;30.502;29.5;
42.2;12/02/2023;25.0;23.4;91.0;26.997;27.7;
47.333.333.333.333.300;13/02/2023;26.9;23.8;83.8;4.178;27.7;
40.9;14/02/2023;26.6;23.3;83.0;1.018;31.6;0.816
47.833.333.333.333.300;15/02/2023;27.4;23.5;79.9;9.596;30.8;12.492
53.142.857.142.857.100;16/02/2023;26.2;24.1;88.5;23.284;27.7;0.6426
50.75;17/02/2023;26.6;23.6;84.5;3.902;18.4;
7.222.222.222.222.220;18/02/2023;27.5;24.7;84.9;5.209;24.1;
789.090.909.090.909;19/02/2023;27.6;24.9;85.9;0.789;24.1;0.7274
6.063.636.363.636.360;20/02/2023;27.7;23.6;79.4;6.209;27.6;0.0502
46.166.666.666.666.600;21/02/2023;26.8;23.8;83.9;19.428;18.4;
4.272.727.272.727.270;22/02/2023;26.4;24.1;87.8;6.653;18.4;
57.111.111.111.111.100;23/02/2023;26.7;24.3;87.6;43.715;14.9;
4.857.142.857.142.850;24/02/2023;25.8;24.6;93.3;77.273;11.2;
56.6;25/02/2023;26.5;24.6;89.7;27.338;20.5;
5.213.333.333.333.330;26/02/2023;26.2;24.5;90.7;48.62;22.3;
50.6;27/02/2023;26.7;24.3;87.1;25.113;22.3;
5.942.857.142.857.140;28/02/2023;26.3;24.0;88.0;25.64;37.0;
51.666.666.666.666.600;01/03/2023;25.7;24.1;91.7;46.449;18.1;
43.111.111.111.111.100;02/03/2023;24.8;24.0;95.0;31.983;16.6;
4.844.444.444.444.440;03/03/2023;26.6;23.9;85.9;26.303;22.3;0.1608
51.4;04/03/2023;26.6;24.1;86.8;3.341;25.9;
50.75;05/03/2023;26.6;24.5;88.2;5.601;22.3;0.2562
4.936.363.636.363.630;06/03/2023;28.0;23.4;77.8;0.0;27.7;0.4872
5.727.272.727.272.720;07/03/2023;27.5;23.7;81.2;1.642;24.1;0.4782
8.477.777.777.777.770;08/03/2023;26.6;24.4;88.6;18.241;16.6;
88.375;09/03/2023;27.2;24.3;85.4;10.103;14.8;
73.0;10/03/2023;27.5;24.2;83.4;0.529;14.6;0.35119998
75.625;11/03/2023;27.9;24.6;83.0;2.807;22.3;0.3038
10.545.454.545.454.500;12/03/2023;27.7;25.0;85.9;0.846;20.5;
103.2;13/03/2023;28.2;24.0;78.8;0.718;18.4;0.63379997
84.25;14/03/2023;27.1;24.2;84.2;10.659;22.3;
62.6;15/03/2023;25.6;23.6;89.1;25.416;18.4;
100.3;16/03/2023;27.8;23.3;78.3;0.0;18.4;0.1586
9.077.777.777.777.770;17/03/2023;27.9;23.7;78.7;0.0;20.5;0.4218
86.125;18/03/2023;28.5;23.1;73.9;0.0;14.8;0.1954
83.0;19/03/2023;28.4;23.9;78.1;0.0;18.3;0.3906
;20/03/2023;27.5;23.6;80.5;0.487;27.6;0.6626
;21/03/2023;28.6;23.3;74.8;0.0;24.1;0.1996
;22/03/2023;28.8;24.5;78.3;0.315;17.9;
;23/03/2023;29.4;24.8;77.5;0.322;18.4;0.75699997
;24/03/2023;29.1;24.6;78.2;1.319;16.6;11.624
;25/03/2023;27.8;24.8;84.9;26.12;18.3;15.042
;26/03/2023;27.4;24.2;84.1;3.466;28.9;10.519.999
;27/03/2023;27.3;24.0;83.5;5.034;18.4;0.8806
;28/03/2023;27.2;24.8;87.3;0.327;9.4;
;29/03/2023;26.7;24.3;87.5;9.679;20.6;
;30/03/2023;26.3;24.6;90.9;5.967;18.3;0.3712
;31/03/2023;28.2;24.1;80.3;4.173;18.3;11.051.999
;01/04/2023;27.3;23.6;80.7;1.698;29.4;0.5834
;02/04/2023;27.4;24.0;82.5;0.0;25.3;0.058
;03/04/2023;27.9;23.1;76.9;11.493;18.4;0.17819999
;04/04/2023;28.6;22.8;72.7;0.0;14.7;10.402
;05/04/2023;28.6;22.6;72.2;0.0;25.9;0.22659999
;06/04/2023;29.0;21.5;65.6;0.0;20.5;0.43339998
;07/04/2023;29.2;22.0;66.9;0.0;14.7;0.59599996
;08/04/2023;28.4;23.4;76.0;0.005;18.4;0.077199996
;09/04/2023;28.8;23.9;75.9;0.084;16.6;0.1362
54.2;10/04/2023;27.9;24.0;80.4;3.261;22.3;0.4204
4.066.666.666.666.660;11/04/2023;28.3;24.0;78.8;0.532;27.7;0.0828
53.6;12/04/2023;28.9;23.4;73.7;1.681;33.6;0.0748
58.333.333.333.333.300;13/04/2023;28.8;23.2;73.1;0.572;23.5;
69.2;14/04/2023;28.1;24.1;80.4;41.626;18.4;0.15799999
8.866.666.666.666.660;15/04/2023;28.4;24.2;79.8;1.121;22.3;0.4504
8.191.666.666.666.660;16/04/2023;28.9;23.8;76.3;11.945;18.4;0.47259998
7.166.666.666.666.660;17/04/2023;29.4;24.3;75.6;0.0;16.6;0.3214
8.544.444.444.444.440;18/04/2023;29.2;24.8;78.1;12.038;18.4;0.40199998
8.627.272.727.272.720;19/04/2023;28.8;24.7;80.5;18.159;18.0;0.34939998
50.916.666.666.666.600;20/04/2023;28.4;25.7;86.6;2.291;23.5;
8.161.538.461.538.460;21/04/2023;28.8;24.5;79.2;1.561;20.5;0.74799997
;22/04/2023;29.7;24.9;76.7;1.307;22.3;0.3126
;23/04/2023;29.1;24.7;78.4;3.778;25.9;0.235
;24/04/2023;28.9;24.7;79.1;9.615;22.3;0.1784
;25/04/2023;28.5;24.4;79.4;0.125;27.7;0.4696
;26/04/2023;27.7;24.6;84.5;1.051;27.6;0.3782
;27/04/2023;29.1;24.5;77.3;0.041;24.1;0.5108
;28/04/2023;29.1;24.8;78.9;7.274;22.3;0.0488
;29/04/2023;28.9;24.1;76.8;0.0;14.7;11.716
;30/04/2023;29.3;24.7;77.4;0.005;14.8;0.727
;01/05/2023;27.9;25.3;86.4;2.574;13.0;
;02/05/2023;28.6;25.0;81.6;0.28;14.7;0.98759997
;03/05/2023;29.4;25.7;81.5;0.332;22.3;0.6448
;04/05/2023;28.1;25.6;86.8;7.878;18.3;0.5852
;05/05/2023;28.7;25.6;84.6;18.737;20.4;0.15619999
;06/05/2023;28.8;25.3;82.6;10.332;22.3;0.4236
;07/05/2023;27.9;25.0;85.3;25.898;22.3;0.49159998
;08/05/2023;27.7;24.6;84.5;0.0;18.4;
;09/05/2023;29.4;25.1;79.4;0.041;18.4;11.287.999
;10/05/2023;30.2;25.7;78.5;0.0;25.9;0.4042
;11/05/2023;29.1;25.4;80.7;0.0;27.8;
;12/05/2023;30.4;24.8;72.9;0.033;35.3;0.0622
;13/05/2023;28.6;25.7;85.9;13.359;20.4;0.14119999
;14/05/2023;29.3;22.5;71.0;1.471;20.5;0.41099998
;15/05/2023;29.1;22.8;70.3;0.0;14.8;0.48819998
;16/05/2023;29.6;23.6;72.0;0.0;16.6;0.3326
;17/05/2023;29.3;23.1;71.2;0.0;22.3;0.5936
;18/05/2023;29.1;23.3;71.8;0.0;13.0;
11.466.666.666.666.600;19/05/2023;28.4;24.5;80.6;0.065;31.6;0.8002
1.210.909.090.909.090;20/05/2023;29.1;24.2;76.1;0.0;18.3;0.6642
11.836.363.636.363.600;21/05/2023;28.8;24.7;80.4;3.015;18.4;0.6034
67.0;22/05/2023;28.6;24.4;79.7;1.525;16.6;0.40559998
64.0;23/05/2023;29.0;23.8;76.1;0.154;16.1;0.8224
16.983.333.333.333.300;24/05/2023;28.8;24.4;78.7;0.0;14.8;0.57839996
14.263.636.363.636.300;25/05/2023;28.9;24.1;77.1;0.0;20.5;0.508
13.166.666.666.666.600;26/05/2023;29.4;23.6;72.8;0.0;20.5;0.5298
1.410.909.090.909.090;27/05/2023;28.4;24.3;80.1;10.241;16.5;0.73499995
11.523.076.923.076.900;28/05/2023;28.6;24.1;78.3;3.843;14.8;11.746
12.414.285.714.285.700;29/05/2023;29.1;24.3;76.8;0.736;18.4;0.98719996
1.286.153.846.153.840;30/05/2023;28.8;24.6;79.1;0.43;16.6;0.599
11.166.666.666.666.600;31/05/2023;28.9;23.4;74.4;0.0;14.7;0.21
111.125;01/06/2023;28.7;23.4;74.1;0.0;13.0;0.155
12.873.333.333.333.300;02/06/2023;29.4;23.6;72.9;0.0;22.3;0.4748
123.0;03/06/2023;29.5;24.1;74.0;0.0;18.4;0.5324
;04/06/2023;29.3;24.3;75.7;0.0;24.1;0.89239997
;05/06/2023;28.8;24.5;78.8;2.147;16.6;0.6436
;06/06/2023;27.2;23.9;83.3;4.232;18.3;
;07/06/2023;28.8;23.4;74.1;1.062;24.1;0.5172
;08/06/2023;29.2;24.0;75.7;0.0;27.7;
116.0;09/06/2023;29.1;23.8;75.1;0.0;27.7;0.0482
;10/06/2023;29.3;23.8;74.2;0.0;16.5;0.5316
;11/06/2023;29.4;22.9;71.2;0.0;14.8;0.241
114.0;12/06/2023;29.2;23.7;73.7;0.619;27.0;0.47919998
135.8;13/06/2023;29.5;24.4;76.0;5.623;20.6;0.431
10.928.571.428.571.400;14/06/2023;28.7;24.5;79.5;0.067;22.3;0.3568
113.0;15/06/2023;28.9;23.8;76.0;0.547;27.2;0.2258
108.3;16/06/2023;25.8;24.4;91.9;33.899;13.0;
9.031.818.181.818.180;17/06/2023;27.0;24.1;84.9;0.0;13.0;
10.657.142.857.142.800;18/06/2023;27.6;24.7;85.0;0.327;18.0;
7.815.789.473.684.210;19/06/2023;26.8;24.4;87.7;20.766;12.9;0.894
1.010.952.380.952.380;20/06/2023;28.4;24.0;79.1;0.0;18.4;0.1672
10.721.428.571.428.500;21/06/2023;28.9;24.9;79.8;0.327;18.3;0.59679997
8.223.529.411.764.700;22/06/2023;28.8;24.3;78.4;2.205;22.3;0.4166
9.985.714.285.714.280;23/06/2023;29.1;24.2;76.7;0.584;14.8;0.88479996
8.985.714.285.714.280;24/06/2023;29.0;24.8;79.2;1.011;13.0;0.73939997
;25/06/2023;27.8;24.2;82.0;25.277;22.2;10.746
8.585.714.285.714.280;26/06/2023;28.1;23.8;79.2;0.0;18.3;0.66179997
11.219.047.619.047.600;27/06/2023;27.9;23.6;79.3;5.697;13.0;0.4992
7.180.952.380.952.380;28/06/2023;28.7;22.8;72.0;0.498;22.2;0.14919999
0.0;29/06/2023;28.6;23.9;77.6;26.248;14.7;0.109799996
40.470.588.235.294.100;30/06/2023;28.9;23.8;74.8;0.0;14.8;0.28759998
9.742.857.142.857.140;01/07/2023;27.8;24.2;82.3;0.211;13.0;0.80979997
83.15;02/07/2023;28.6;23.9;77.1;0.0;22.3;0.37739998
89.65;03/07/2023;28.6;23.5;75.1;0.0;14.7;0.713
89.75;04/07/2023;27.9;23.5;77.9;0.0;14.8;0.23779999
11.715.789.473.684.200;05/07/2023;27.6;24.1;82.5;0.817;24.0;0.21679999
1.160.952.380.952.380;06/07/2023;27.3;24.4;84.4;4.581;11.2;
10.394.444.444.444.400;07/07/2023;26.1;23.9;88.4;5.465;18.3;
9.785.714.285.714.280;08/07/2023;27.3;23.5;81.4;8.284;25.3;0.2348
93.25;09/07/2023;28.1;23.4;77.4;0.0;27.7;
87.05;10/07/2023;29.0;23.4;73.1;1.245;27.7;0.7346
130.45;11/07/2023;28.8;23.1;73.1;0.0;22.2;0.3082
151.65;12/07/2023;29.0;23.2;72.8;0.781;14.8;0.42499998
12.011.111.111.111.100;13/07/2023;28.7;23.1;73.5;0.043;18.3;0.383
10.433.333.333.333.300;14/07/2023;28.6;23.0;72.8;0.082;18.3;0.3236
9.089.473.684.210.520;15/07/2023;29.1;22.7;69.6;0.0;14.8;0.37719998
99.35;16/07/2023;28.9;23.2;72.8;0.0;14.5;0.3588
9.447.368.421.052.630;17/07/2023;28.9;22.0;67.8;0.0;24.1;0.32819998
11.433.333.333.333.300;18/07/2023;28.4;21.3;67.5;0.0;27.7;0.14479999
135.35;19/07/2023;28.6;20.0;62.6;0.0;27.7;0.117599994
105.25;20/07/2023;28.2;18.9;60.1;0.0;18.4;0.0892
110.45;21/07/2023;28.5;21.2;67.2;0.0;22.3;0.639
10.547.619.047.619.000;22/07/2023;28.8;22.1;68.8;0.0;22.3;10.094
145.4;23/07/2023;28.6;22.3;70.5;0.0;18.4;0.4166
10.857.894.736.842.100;24/07/2023;27.3;24.1;83.6;2.155;13.0;0.4262
117.0;25/07/2023;27.7;23.6;79.7;0.0;11.2;12.811.999
12.295.454.545.454.500;26/07/2023;27.8;22.7;75.0;0.201;11.2;
126.7;27/07/2023;28.4;22.7;72.6;0.0;14.7;11.882
131.0;28/07/2023;28.6;21.2;66.4;0.0;22.3;0.71559995
11.566.666.666.666.600;29/07/2023;27.8;21.3;69.5;0.0;27.7;11.258
13.011.111.111.111.100;30/07/2023;28.2;21.5;69.4;0.0;25.9;0.484
113.75;31/07/2023;27.8;20.4;66.1;0.0;32.7;0.3802
104.4;01/08/2023;28.7;21.7;68.1;0.0;46.3;0.0596
986.842.105.263.158;02/08/2023;28.8;23.4;73.2;5.882;13.0;
1.079.047.619.047.610;03/08/2023;29.5;23.5;71.8;0.531;22.3;0.5432
107.5;04/08/2023;29.2;23.3;72.8;0.0;27.7;0.4094
10.833.333.333.333.300;05/08/2023;29.2;21.8;66.4;0.0;23.7;0.5272
12.133.333.333.333.300;06/08/2023;28.7;22.6;71.4;0.0;18.3;0.3268
13.458.823.529.411.700;07/08/2023;28.6;22.9;73.5;0.2;16.6;0.5962
109.65;08/08/2023;29.1;23.2;73.0;0.0;25.9;0.5446
102.9;09/08/2023;28.8;22.9;72.4;0.0;24.1;0.42279997
10.244.444.444.444.400;10/08/2023;28.9;22.6;70.8;0.0;27.7;0.4468
12.029.411.764.705.800;11/08/2023;28.6;23.0;73.7;0.1;20.5;10.813.999
12.242.857.142.857.100;12/08/2023;28.4;21.2;68.2;0.0;18.4;0.8466
137.75;13/08/2023;28.0;21.5;70.2;0.0;24.1;0.25419998
114.85;14/08/2023;28.3;21.6;69.3;0.0;22.3;0.5256
12.170.588.235.294.100;15/08/2023;28.4;22.0;70.1;0.0;20.1;0.421
139.75;16/08/2023;28.9;21.5;66.7;0.0;22.3;0.46859998
468.421.052.631.579;17/08/2023;28.6;20.7;64.3;0.0;25.8;0.4928
8.544.444.444.444.440;18/08/2023;28.6;21.3;66.4;0.0;14.8;0.28939998
12.466.666.666.666.600;19/08/2023;28.7;22.3;70.8;0.0;22.3;0.32279998
1.120.625;20/08/2023;29.5;22.3;67.3;0.0;23.4;0.41619998
10.647.619.047.619.000;21/08/2023;28.8;21.7;67.5;0.0;24.1;0.468
12.242.105.263.157.800;22/08/2023;28.4;21.7;69.6;0.0;25.5;0.56659997
11.061.904.761.904.700;23/08/2023;28.9;21.8;67.1;0.0;27.7;0.51919997
110.55;24/08/2023;29.1;22.5;69.6;0.0;31.6;0.47579998
111.65;25/08/2023;29.0;22.8;71.3;0.053;23.4;0.5852
9.942.105.263.157.890;26/08/2023;29.5;23.5;71.7;0.0;14.8;0.8154
124.65;27/08/2023;28.5;23.3;75.4;6.481;22.3;0.91719997
11.242.105.263.157.800;28/08/2023;28.1;22.0;71.3;0.199;20.5;
10.821.052.631.578.900;29/08/2023;28.5;21.8;69.2;0.0;27.7;0.39819998
111.0;30/08/2023;28.5;21.7;69.7;0.0;27.7;0.501
1.090.909.090.909.090;31/08/2023;28.5;22.0;70.8;0.0;18.3;0.3434
1.170.625;01/09/2023;28.1;21.9;70.8;0.0;24.1;0.685
11.247.826.086.956.500;02/09/2023;28.6;22.0;69.2;0.0;11.3;0.4314
91.3;03/09/2023;28.8;20.8;64.4;0.0;22.3;0.588
9.064.285.714.285.710;04/09/2023;28.1;18.5;58.3;0.0;25.3;0.329
12.847.826.086.956.500;05/09/2023;28.2;18.8;59.8;0.0;27.7;0.2654
10.689.473.684.210.500;06/09/2023;29.0;19.8;59.8;0.0;22.3;0.4816
11.935.714.285.714.200;07/09/2023;29.1;21.6;65.1;0.0;18.3;0.324
11.614.285.714.285.700;08/09/2023;29.4;22.2;66.8;0.0;25.9;0.4748
11.095.238.095.238.000;09/09/2023;29.1;22.3;68.4;0.0;22.3;0.3392
10.066.666.666.666.600;10/09/2023;28.6;21.0;64.5;0.0;27.0;0.5356
12.888.888.888.888.800;11/09/2023;29.3;20.3;60.9;0.0;40.5;0.3076
1.380.952.380.952.380;12/09/2023;29.5;20.6;61.7;0.0;33.5;0.049
1.203.157.894.736.840;13/09/2023;29.4;21.1;62.5;0.0;21.7;0.13679999
95.8;14/09/2023;29.0;19.9;60.5;0.0;25.5;0.2586
10.547.368.421.052.600;15/09/2023;29.3;20.8;62.6;0.0;27.7;0.3008
11.315.789.473.684.200;16/09/2023;29.3;21.3;63.9;0.0;27.8;0.1698
1.089.375;17/09/2023;29.5;21.6;64.3;0.0;23.7;0.2978
88.8;18/09/2023;29.6;22.3;66.4;0.026;20.5;0.4086
105.25;19/09/2023;29.1;22.8;69.7;0.6;18.4;0.4782
9.938.095.238.095.230;20/09/2023;29.4;21.9;65.9;0.2;24.1;0.44979998
10.135.714.285.714.200;21/09/2023;29.7;22.3;65.4;0.758;22.0;0.87299997
96.75;22/09/2023;29.5;21.2;63.2;0.0;27.7;0.0686
10.444.444.444.444.400;23/09/2023;28.9;20.5;61.8;0.0;22.3;0.5632
9.752.631.578.947.360;24/09/2023;29.2;20.9;62.5;0.0;22.3;0.39679998
11.363.157.894.736.800;25/09/2023;29.9;19.8;58.4;0.0;33.3;0.2898
21.857.894.736.842.100;26/09/2023;30.1;19.1;54.9;0.0;25.9;0.3408
2.161.578.947.368.420;27/09/2023;29.6;18.5;55.3;0.0;33.5;0.20199999
22.394.117.647.058.800;28/09/2023;29.7;19.3;57.3;0.0;40.6;0.095
16.838.888.888.888.800;29/09/2023;29.9;19.0;57.3;0.0;42.4;0.14299999
136.1;30/09/2023;29.5;22.0;66.4;0.0;22.3;0.4946
18.572.222.222.222.200;01/10/2023;29.4;22.1;67.0;0.0;24.1;11.087.999
140.0;02/10/2023;29.5;21.2;64.3;0.0;20.5;11.106
9.926.315.789.473.680;03/10/2023;29.6;21.2;62.1;0.0;27.6;0.2908
111.85;04/10/2023;29.8;22.2;65.6;0.0;25.9;0.5036
12.066.666.666.666.600;05/10/2023;30.0;22.6;67.0;0.0;31.6;0.54359996
112.5;06/10/2023;29.7;23.1;69.6;0.0;22.3;0.694
140.3;07/10/2023;30.0;22.7;66.7;0.0;27.6;0.73859996
12.944.444.444.444.400;08/10/2023;30.2;22.2;64.7;0.0;29.5;0.67219996
128.5;09/10/2023;30.3;22.3;65.7;0.0;37.0;0.594
120.15;10/10/2023;30.9;22.9;64.4;0.0;27.7;0.58919996
107.9;11/10/2023;30.5;23.3;66.7;0.026;24.1;10.904
119.625;12/10/2023;30.8;23.1;66.0;0.0;27.7;0.5394
123.15;13/10/2023;30.7;23.1;66.0;0.1;25.9;0.866
112.0;14/10/2023;30.5;22.2;62.9;0.0;27.7;0.941
12.061.111.111.111.100;15/10/2023;30.8;21.3;60.0;0.0;37.1;0.83919996
119.125;16/10/2023;30.8;22.3;63.4;0.0;27.3;0.39159998
;17/10/2023;31.1;20.4;57.4;0.0;37.1;0.3358
129.0;18/10/2023;30.7;20.9;58.9;0.0;28.6;0.5112
11.778.947.368.421.000;19/10/2023;30.3;22.3;64.0;0.0;27.8;0.32999998
10.533.333.333.333.300;20/10/2023;30.1;22.6;65.6;0.0;25.9;0.3778
10.766.666.666.666.600;21/10/2023;30.6;22.5;64.5;0.0;27.7;0.4084
11.161.111.111.111.100;22/10/2023;31.0;22.1;61.4;0.0;18.3;1.066
128.95;23/10/2023;30.2;21.3;61.1;0.0;21.7;0.61359996
11.347.619.047.619.000;24/10/2023;29.6;21.8;64.5;0.0;22.3;15.402
101.9;25/10/2023;28.8;23.0;72.5;3.074;24.0;15.134
11.610.526.315.789.400;26/10/2023;29.9;23.0;68.3;0.0;18.4;0.5098
11.422.222.222.222.200;27/10/2023;29.8;23.2;69.2;0.0;27.1;0.65419996
119.45;28/10/2023;30.6;20.8;61.6;0.0;33.4;0.258
1.373.684.210.526.310;29/10/2023;30.2;21.7;63.7;0.0;32.6;0.3626
12.370.588.235.294.100;30/10/2023;30.4;22.3;64.5;0.0;24.1;0.4524
10.542.857.142.857.100;31/10/2023;30.3;23.3;67.8;5.242;22.3;0.9032
10.542.105.263.157.800;01/11/2023;29.6;23.4;70.5;1.225;24.1;0.8696
10.723.529.411.764.700;02/11/2023;29.4;23.5;72.4;0.0;22.0;0.5664
10.919.047.619.047.600;03/11/2023;29.8;23.3;70.4;0.36;18.3;0.4682
11.876.190.476.190.400;04/11/2023;28.9;24.0;76.6;6.609;27.6;0.49899998
83.35;05/11/2023;27.4;24.2;83.6;17.325;22.2;0.47239998
6.585.714.285.714.280;06/11/2023;29.6;24.0;73.8;0.327;22.2;0.22659999
105.45;07/11/2023;29.9;24.0;72.7;0.0;18.4;0.276
9.352.380.952.380.950;08/11/2023;30.2;24.2;71.6;0.0;16.6;0.5344
103.75;09/11/2023;29.8;23.9;71.7;0.0;18.4;0.9036
111.0;10/11/2023;29.0;24.2;77.4;2.029;18.4;1.007
9.310.526.315.789.470;11/11/2023;28.7;24.3;78.8;3.772;21.9;15.453.999
930.952.380.952.381;12/11/2023;29.1;23.5;73.8;1.613;18.3;0.24479999
21.571.428.571.428.500;13/11/2023;30.1;23.4;69.3;0.0;22.3;0.1604
103.75;14/11/2023;29.4;24.4;76.5;18.378;22.3;0.23259999
8.723.076.923.076.920;15/11/2023;28.8;24.5;79.5;18.442;18.4;
94.4;16/11/2023;29.6;23.7;72.7;13.755;14.8;0.17359999
8.572.222.222.222.220;17/11/2023;29.3;24.2;75.4;0.25;18.1;
24.444.444.444.444.400;18/11/2023;28.7;24.2;78.8;0.105;14.8;0.8592
3.388.888.888.888.880;19/11/2023;29.6;24.3;74.8;2.733;18.4;0.2514
0.0;20/11/2023;29.7;24.2;74.0;1.297;13.0;0.198
87.55;21/11/2023;29.9;24.5;74.4;3.1;18.3;0.195
7.789.473.684.210.520;22/11/2023;29.7;24.5;75.3;17.145;14.7;0.7912
72.25;23/11/2023;28.5;24.5;80.0;0.0;22.2;
8.142.857.142.857.140;24/11/2023;28.4;25.1;83.0;15.751;18.4;0.82119995
51.526.315.789.473.600;25/11/2023;26.0;24.2;89.8;30.635;24.0;
12.523.809.523.809.500;26/11/2023;28.1;23.7;78.5;7.192;18.4;1.161
40.0;27/11/2023;27.4;23.9;82.0;1.96;21.7;
38.473.684.210.526.300;28/11/2023;28.8;23.6;75.1;2.063;19.9;0.8954
8.495.454.545.454.540;29/11/2023;29.4;24.2;75.4;5.274;21.8;0.7586
7.808.333.333.333.330;30/11/2023;27.8;24.5;83.5;18.671;27.0;0.25239998
73.0;01/12/2023;26.4;24.5;89.3;2.501;22.3;
8.569.565.217.391.300;02/12/2023;28.6;24.0;78.1;0.455;22.3;0.1522
7.177.777.777.777.770;03/12/2023;27.8;24.2;81.9;2.936;20.4;0.1156
68.1;04/12/2023;26.2;24.4;89.9;6.457;11.2;
8.657.894.736.842.100;05/12/2023;28.7;23.4;74.9;0.0;14.7;0.55399996
9.204.761.904.761.900;06/12/2023;28.2;24.0;79.5;0.0;27.7;0.9202
89.3;07/12/2023;28.6;24.6;79.7;0.026;12.9;0.5
8.921.052.631.578.940;08/12/2023;28.3;24.7;82.4;1.279;18.2;0.55039996
5.780.952.380.952.380;09/12/2023;28.4;23.9;78.2;0.0;20.5;
89.15;10/12/2023;28.3;24.1;79.0;0.0;14.7;
96.9;11/12/2023;29.3;24.3;75.9;0.0;18.4;0.4472
9.121.052.631.578.940;12/12/2023;29.4;24.4;75.9;0.0;22.1;0.2838
102.35;13/12/2023;29.4;23.8;72.9;0.0;18.4;0.5872
10.284.210.526.315.700;14/12/2023;29.9;23.8;71.6;0.0;20.5;0.5078
9.771.428.571.428.570;15/12/2023;30.2;22.5;65.5;0.0;18.4;0.7762
9.344.444.444.444.440;16/12/2023;30.0;22.4;65.6;0.0;18.4;0.52779996
89.05;17/12/2023;29.9;22.7;67.2;0.0;22.3;0.31399998
9.466.666.666.666.660;18/12/2023;30.4;23.2;67.6;0.0;22.3;0.6204
8.684.210.526.315.780;19/12/2023;30.5;21.4;60.5;0.0;27.6;0.532
7.633.333.333.333.330;20/12/2023;30.2;19.1;54.6;0.0;20.6;0.1698
